id,user_id,scenario_type,input_type,input_state,event_datetime
29,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:19.244"
30,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:19.713"
31,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:19.784"
32,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:45:22.423"
33,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:45:22.503"
34,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:23.33"
35,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:23.156"
36,"ALE","T2_BasicEmergency","IA_Grab_Left","started","2024-10-21 16:45:24.407"
37,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:45:25.297"
38,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:45:25.363"
39,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:45:34.920"
40,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:45:35.17"
41,"ALE","T2_BasicEmergency","IA_Grab_Left","completed","2024-10-21 16:45:41.825"
42,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:43.191"
43,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:43.355"
44,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:43.766"
45,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:43.917"
46,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:44.721"
47,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:44.880"
48,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:45.238"
49,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:45.404"
50,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:45.794"
51,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:45.924"
52,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:46.572"
53,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:46.707"
54,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:45:48.970"
55,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:45:49.25"
56,"ALE","T2_BasicEmergency","IA_Grab_Right","started","2024-10-21 16:45:50.661"
57,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:51.381"
58,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:51.517"
59,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:52.127"
60,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:52.267"
61,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:52.795"
62,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:52.907"
63,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:57.193"
64,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:57.330"
65,"ALE","T2_BasicEmergency","IA_Grab_Right","completed","2024-10-21 16:45:59.825"
66,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:46:0.775"
67,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:46:0.912"
68,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:46:1.274"
69,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:46:1.412"
70,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:46:1.689"
71,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:46:1.799"
72,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:46:2.71"
73,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:46:2.201"
74,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:46:2.492"
75,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:46:2.600"
76,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:46:3.93"
77,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:46:3.215"
78,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:46:4.473"
79,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:46:4.570"
80,"ALE","T2_BasicEmergency","IA_Grab_Left","started","2024-10-21 16:46:5.691"
81,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:46:6.273"
82,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:46:6.727"
83,"ALE","T2_BasicEmergency","IA_Grab_Left","completed","2024-10-21 16:46:9.827"
84,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:46:10.490"
85,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:46:10.602"
86,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:46:10.828"
87,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:46:10.936"
88,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:46:11.335"
89,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:46:11.457"
90,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:46:12.42"
91,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:46:12.135"
92,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:46:14.792"
93,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:46:14.931"
94,"ALE","T2_BasicEmergency","IA_Menu_Toggle_Right","started","2024-10-21 16:46:15.471"
95,"ALE","T2_BasicEmergency","IA_Menu_Toggle_Right","completed","2024-10-21 16:46:15.578"
96,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:46:20.40"
97,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:46:20.124"
98,"ALE","T2_BasicEmergency","IA_Menu_Toggle_Right","started","2024-10-21 16:46:22.851"
99,"ALE","T2_BasicEmergency","IA_Menu_Toggle_Right","completed","2024-10-21 16:46:22.985"
100,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:46:24.289"
101,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:46:24.429"
102,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:46:24.654"
103,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:46:24.771"
104,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:46:25.235"
105,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:46:25.422"
