id,user_id,scenario_type,actor_id,actor_name,dose_rate,dose_absortion,event_datetime
228,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000585","2024-10-22 14:11:17.492"
229,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000586","2024-10-22 14:11:18.18"
230,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000586","2024-10-22 14:11:18.540"
231,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000587","2024-10-22 14:11:19.50"
232,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000588","2024-10-22 14:11:19.571"
233,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000588","2024-10-22 14:11:20.100"
234,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000589","2024-10-22 14:11:20.611"
235,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00059","2024-10-22 14:11:21.125"
236,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000591","2024-10-22 14:11:21.632"
237,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000591","2024-10-22 14:11:22.133"
238,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000592","2024-10-22 14:11:22.666"
239,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000593","2024-10-22 14:11:23.183"
240,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000593","2024-10-22 14:11:23.713"
241,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000594","2024-10-22 14:11:24.238"
242,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000595","2024-10-22 14:11:24.784"
243,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000596","2024-10-22 14:11:25.319"
244,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000596","2024-10-22 14:11:25.838"
245,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000597","2024-10-22 14:11:26.351"
246,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000598","2024-10-22 14:11:26.856"
247,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000598","2024-10-22 14:11:27.384"
248,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000599","2024-10-22 14:11:27.875"
