id,user_id,scenario_type,input_type,input_state,event_datetime
94,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:24.671"
95,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:24.809"
96,"TEST","S1_BasicMechanics","IA_Grab_Right","started","2024-10-17 12:15:26.234"
97,"TEST","S1_BasicMechanics","IA_Move_Left","started","2024-10-17 12:15:27.709"
98,"TEST","S1_BasicMechanics","IA_Move_Left","completed","2024-10-17 12:15:27.882"
99,"TEST","S1_BasicMechanics","IA_Grab_Left","started","2024-10-17 12:15:29.212"
100,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:31.496"
101,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:31.630"
102,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:31.926"
103,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:32.29"
104,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:32.318"
105,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:32.449"
106,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:32.711"
107,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:32.872"
108,"TEST","S1_BasicMechanics","IA_Grab_Left","completed","2024-10-17 12:15:33.463"
109,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:34.22"
110,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:34.148"
111,"TEST","S1_BasicMechanics","IA_Grab_Right","completed","2024-10-17 12:15:35.356"
112,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:36.944"
113,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:37.106"
114,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:37.319"
115,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:37.421"
116,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:37.655"
117,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:37.809"
118,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:38.701"
119,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:38.827"
120,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:39.519"
121,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:39.650"
122,"TEST","S1_BasicMechanics","IA_Grab_Right","started","2024-10-17 12:15:40.544"
123,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:43.305"
124,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:43.417"
125,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:43.619"
126,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:43.747"
127,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:43.961"
128,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:44.94"
129,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:44.571"
130,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:44.649"
131,"TEST","S1_BasicMechanics","IA_Grab_Right","completed","2024-10-17 12:15:46.21"
132,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:47.415"
133,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:47.526"
134,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:47.807"
135,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:47.888"
136,"TEST","S1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-17 12:15:48.806"
137,"TEST","S1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-17 12:15:48.913"
138,"TEST","S1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-17 12:15:49.361"
139,"TEST","S1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-17 12:15:49.464"
140,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:50.501"
141,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:50.670"
142,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:51.109"
143,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:51.248"
144,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:59.289"
145,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:59.425"
146,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:59.826"
147,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:59.970"
148,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:16:0.567"
149,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:16:0.713"
