id,user_id,scenario_type,actor_id,actor_name,event_type,hand,event_datetime
25,"AA","S1_BasicMechanics","3","Dosimeter_SABG100_3","stop_detection","Left","2024-10-22 13:54:7.320"
26,"AA","S1_BasicMechanics","3","Dosimeter_SABG100_3","release","Left","2024-10-22 13:54:10.521"
27,"AA","S1_BasicMechanics","4","Dosimeter_EPD_2","release","Right","2024-10-22 13:54:13.23"
28,"AA","S1_BasicMechanics","3","Dosimeter_SABG100_1","start_detection","Left","2024-10-22 13:54:18.430"
29,"AA","S1_BasicMechanics","3","Dosimeter_SABG100_1","stop_detection","Left","2024-10-22 13:54:18.472"
30,"AA","S1_BasicMechanics","3","Dosimeter_SABG100_1","start_detection","Left","2024-10-22 13:54:18.535"
31,"AA","S1_BasicMechanics","3","Dosimeter_SABG100_1","grab","Left","2024-10-22 13:54:18.628"
32,"AA","S1_BasicMechanics","3","Dosimeter_SABG100_1","stop_detection","Left","2024-10-22 13:54:18.639"
33,"AA","S1_BasicMechanics","4","Dosimeter_EPD_1","start_detection","Right","2024-10-22 13:54:18.960"
34,"AA","S1_BasicMechanics","4","Dosimeter_EPD_1","stop_detection","Right","2024-10-22 13:54:19.154"
35,"AA","S1_BasicMechanics","4","Dosimeter_EPD_1","start_detection","Right","2024-10-22 13:54:20.669"
36,"AA","S1_BasicMechanics","4","Dosimeter_EPD_1","stop_detection","Right","2024-10-22 13:54:20.768"
37,"AA","S1_BasicMechanics","4","Dosimeter_EPD_1","start_detection","Right","2024-10-22 13:54:21.380"
38,"AA","S1_BasicMechanics","4","Dosimeter_EPD_1","grab","Left","2024-10-22 13:54:21.647"
39,"AA","S1_BasicMechanics","4","Dosimeter_EPD_1","stop_detection","Right","2024-10-22 13:54:21.660"
40,"AA","S1_BasicMechanics","4","Dosimeter_EPD_1","release","Right","2024-10-22 13:54:26.602"
41,"AA","S1_BasicMechanics","3","Dosimeter_SABG100_1","release","Left","2024-10-22 13:54:28.621"
42,"AA","S1_BasicMechanics","3","Dosimeter_SABG100_4","start_detection","Left","2024-10-22 13:54:33.270"
43,"AA","S1_BasicMechanics","3","Dosimeter_SABG100_4","stop_detection","Left","2024-10-22 13:54:33.326"
44,"AA","S1_BasicMechanics","3","Dosimeter_SABG100_4","start_detection","Left","2024-10-22 13:54:34.301"
45,"AA","S1_BasicMechanics","3","Dosimeter_SABG100_4","grab","Left","2024-10-22 13:54:34.452"
46,"AA","S1_BasicMechanics","3","Dosimeter_SABG100_4","stop_detection","Left","2024-10-22 13:54:34.464"
47,"AA","S1_BasicMechanics","3","Dosimeter_SABG100_4","release","Left","2024-10-22 13:54:39.385"
48,"AA","S1_BasicMechanics","2","TrafficCone_4","start_detection","Right","2024-10-22 13:54:53.831"
49,"AA","S1_BasicMechanics","2","TrafficCone_4","grab","Right","2024-10-22 13:54:53.953"
50,"AA","S1_BasicMechanics","2","TrafficCone_4","stop_detection","Right","2024-10-22 13:54:53.964"
51,"AA","S1_BasicMechanics","2","TrafficCone_4","start_detection","Left","2024-10-22 13:54:54.329"
52,"AA","S1_BasicMechanics","2","TrafficCone_4","stop_detection","Left","2024-10-22 13:54:54.357"
53,"AA","S1_BasicMechanics","2","TrafficCone_4","start_detection","Left","2024-10-22 13:54:54.407"
54,"AA","S1_BasicMechanics","2","TrafficCone_4","stop_detection","Left","2024-10-22 13:54:54.674"
55,"AA","S1_BasicMechanics","2","TrafficCone_4","start_detection","Left","2024-10-22 13:54:56.84"
56,"AA","S1_BasicMechanics","2","TrafficCone_4","stop_detection","Left","2024-10-22 13:54:56.966"
57,"AA","S1_BasicMechanics","2","TrafficCone_4","release","Right","2024-10-22 13:54:57.824"
