user_id,scenary_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
65,CarAccident,real_life,1686818459,1686818459,X=-10372.813 Y=-1921.341 Z=100.726,X=5.296 Y=42.308 Z=0.000,0.124326
65,CarAccident,real_life,1686818460,1686818460,X=-10372.813 Y=-1921.341 Z=100.726,X=18.014 Y=44.325 Z=0.000,0.128766
65,CarAccident,real_life,1686818460,1686818460,X=-10372.813 Y=-1921.341 Z=100.726,X=23.855 Y=54.493 Z=0.000,0.117269
65,CarAccident,real_life,1686818461,1686818461,X=-10372.813 Y=-1921.341 Z=100.726,X=21.275 Y=66.038 Z=0.000,0.118303
65,CarAccident,real_life,1686818462,1686818462,X=-10372.813 Y=-1921.341 Z=100.726,X=29.183 Y=88.432 Z=0.000,0.237488
65,CarAccident,real_life,1686818463,1686818463,X=-10372.813 Y=-1921.341 Z=100.726,X=19.605 Y=91.995 Z=0.000,0.102183
65,CarAccident,real_life,1686818464,1686818464,X=-10372.813 Y=-1921.341 Z=100.726,X=5.584 Y=86.259 Z=0.000,0.151492
65,CarAccident,virtual_reality,1686818465,1686818465,X=-10401.152 Y=-1575.127 Z=5.726,X=-10437.291 Y=-1322.950 Z=3.322,2.547651
65,CarAccident,real_life,1686818465,1686818465,X=-10437.291 Y=-1322.950 Z=98.322,X=0.117 Y=0.028 Z=0.000,0.950001
65,CarAccident,virtual_reality,1686818465,1686818467,X=-10437.291 Y=-1322.950 Z=3.322,X=-10114.999 Y=-1348.217 Z=3.322,3.23281
65,CarAccident,real_life,1686818466,1686818466,X=-10437.291 Y=-1322.950 Z=98.322,X=14.686 Y=-7.436 Z=0.000,0.163688
65,CarAccident,virtual_reality,1686818467,1686818469,X=-10114.999 Y=-1348.217 Z=3.322,X=-9837.110 Y=-1431.016 Z=3.322,2.899615
65,CarAccident,real_life,1686818468,1686818468,X=-10114.999 Y=-1348.217 Z=98.322,X=0.664 Y=-1.318 Z=0.000,0.950115
65,CarAccident,virtual_reality,1686818469,1686818472,X=-9837.110 Y=-1431.016 Z=3.322,X=-9505.289 Y=-1498.220 Z=3.322,3.385585
65,CarAccident,real_life,1686818470,1686818470,X=-9837.110 Y=-1431.016 Z=98.322,X=0.038 Y=-0.009 Z=0.000,0.95
65,CarAccident,real_life,1686818472,1686818472,X=-9505.289 Y=-1498.220 Z=98.322,X=0.110 Y=-0.346 Z=0.000,0.950007
65,CarAccident,virtual_reality,1686818472,1686818473,X=-9505.289 Y=-1498.220 Z=3.322,X=-9119.579 Y=-1575.368 Z=3.322,3.933496
65,CarAccident,real_life,1686818473,1686818473,X=-9119.579 Y=-1575.368 Z=98.322,X=0.021 Y=-0.048 Z=0.000,0.95
65,CarAccident,virtual_reality,1686818473,1686818474,X=-9119.579 Y=-1575.368 Z=3.322,X=-8786.910 Y=-1705.015 Z=3.322,3.570391
65,CarAccident,virtual_reality,1686818474,1686818485,X=-8786.910 Y=-1705.015 Z=3.322,X=-9166.074 Y=-1687.673 Z=5.726,3.795681
65,CarAccident,real_life,1686818485,1686818485,X=-9166.074 Y=-1687.673 Z=100.726,X=-0.630 Y=-1.006 Z=0.000,0.950074
65,CarAccident,virtual_reality,1686818485,1686818487,X=-9166.074 Y=-1687.673 Z=5.726,X=-9523.812 Y=-1669.757 Z=5.726,3.581867
65,CarAccident,real_life,1686818487,1686818487,X=-9523.812 Y=-1669.757 Z=100.726,X=-0.179 Y=0.091 Z=0.000,0.950002
65,CarAccident,virtual_reality,1686818487,1686818488,X=-9523.812 Y=-1669.757 Z=5.726,X=-9898.312 Y=-1649.351 Z=5.726,3.750556
65,CarAccident,real_life,1686818488,1686818488,X=-9898.312 Y=-1649.351 Z=100.726,X=0.052 Y=-0.016 Z=0.000,0.95
65,CarAccident,virtual_reality,1686818488,1686818490,X=-9898.312 Y=-1649.351 Z=5.726,X=-10275.445 Y=-1626.440 Z=5.726,3.778281
65,CarAccident,real_life,1686818490,1686818490,X=-10275.445 Y=-1626.440 Z=100.726,X=0.023 Y=-0.067 Z=0.000,0.95
65,CarAccident,virtual_reality,1686818490,1686818494,X=-10275.445 Y=-1626.440 Z=5.726,X=-10269.779 Y=-1623.908 Z=5.726,0.062061
65,CarAccident,real_life,1686818494,1686818494,X=-10275.445 Y=-1626.440 Z=100.726,X=5.405 Y=2.981 Z=0.000,0.950014
65,CarAccident,virtual_reality,1686818494,1686818495,X=-10269.779 Y=-1623.908 Z=5.726,X=-10469.000 Y=-1467.882 Z=5.726,2.530473
65,CarAccident,virtual_reality,1686818495,1686818497,X=-10469.000 Y=-1467.882 Z=5.726,X=-10766.581 Y=-1420.194 Z=3.322,3.013875
65,CarAccident,real_life,1686818497,1686818497,X=-10766.581 Y=-1420.194 Z=98.322,X=-0.328 Y=0.402 Z=0.000,0.950014
65,CarAccident,virtual_reality,1686818497,1686818499,X=-10766.581 Y=-1420.194 Z=3.322,X=-11091.279 Y=-1425.000 Z=3.322,3.247338
65,CarAccident,real_life,1686818499,1686818499,X=-11091.279 Y=-1425.000 Z=98.322,X=-0.229 Y=-1.288 Z=0.000,0.95009
65,CarAccident,virtual_reality,1686818499,1686818506,X=-11091.279 Y=-1425.000 Z=3.322,X=-11049.269 Y=-1408.430 Z=3.322,0.451603
65,CarAccident,real_life,1686818500,1686818500,X=-11091.279 Y=-1425.000 Z=98.322,X=-11.474 Y=-10.704 Z=0.000,0.146659
65,CarAccident,real_life,1686818501,1686818501,X=-11091.279 Y=-1425.000 Z=98.322,X=-1.674 Y=4.498 Z=0.000,0.180873
65,CarAccident,real_life,1686818505,1686818505,X=-11091.279 Y=-1425.000 Z=98.322,X=7.994 Y=-6.777 Z=0.000,0.148525
65,CarAccident,real_life,1686818505,1686818505,X=-11091.279 Y=-1425.000 Z=98.322,X=16.816 Y=5.248 Z=0.000,0.149138
65,CarAccident,real_life,1686818506,1686818506,X=-11091.279 Y=-1425.000 Z=98.322,X=21.846 Y=14.353 Z=0.000,0.104016
65,CarAccident,real_life,1686818506,1686818506,X=-11091.279 Y=-1425.000 Z=98.322,X=37.896 Y=16.371 Z=0.000,0.161761
65,CarAccident,virtual_reality,1686818506,1686818511,X=-11049.269 Y=-1408.430 Z=3.322,X=-10917.775 Y=-1425.000 Z=3.322,1.32533
65,CarAccident,real_life,1686818507,1686818507,X=-11091.279 Y=-1425.000 Z=98.322,X=44.824 Y=16.016 Z=0.000,0.950433
65,CarAccident,real_life,1686818511,1686818511,X=-10917.775 Y=-1425.000 Z=98.322,X=0.431 Y=-1.920 Z=0.000,0.950204
65,CarAccident,virtual_reality,1686818511,1686818517,X=-10917.775 Y=-1425.000 Z=3.322,X=-10592.809 Y=-1384.026 Z=3.322,3.275398
65,CarAccident,real_life,1686818512,1686818512,X=-10917.775 Y=-1425.000 Z=98.322,X=-6.523 Y=-13.459 Z=0.000,0.134723
65,CarAccident,real_life,1686818515,1686818515,X=-10917.775 Y=-1425.000 Z=98.322,X=4.731 Y=-4.068 Z=0.000,0.146579
65,CarAccident,real_life,1686818516,1686818516,X=-10917.775 Y=-1425.000 Z=98.322,X=0.408 Y=6.314 Z=0.000,0.112466
65,CarAccident,real_life,1686818517,1686818517,X=-10917.775 Y=-1425.000 Z=98.322,X=7.184 Y=14.399 Z=0.000,0.105485
65,CarAccident,real_life,1686818517,1686818517,X=-10592.809 Y=-1384.026 Z=98.322,X=0.027 Y=-0.013 Z=0.000,0.95
65,CarAccident,virtual_reality,1686818517,1686818520,X=-10592.809 Y=-1384.026 Z=3.322,X=-10256.193 Y=-1441.916 Z=3.322,3.41557
65,CarAccident,real_life,1686818520,1686818520,X=-10256.193 Y=-1441.916 Z=98.322,X=0.429 Y=1.804 Z=0.000,0.950181
65,CarAccident,virtual_reality,1686818520,1686818522,X=-10256.193 Y=-1441.916 Z=3.322,X=-9965.737 Y=-1563.670 Z=3.322,3.149423
65,CarAccident,virtual_reality,1686818522,1686818539,X=-9965.737 Y=-1563.670 Z=3.322,X=-10150.888 Y=-1203.892 Z=3.322,4.04624
65,CarAccident,real_life,1686818523,1686818523,X=-9965.737 Y=-1563.670 Z=98.322,X=0.165 Y=-0.105 Z=0.000,0.950002
65,CarAccident,real_life,1686818527,1686818527,X=-9965.737 Y=-1563.670 Z=98.322,X=-2.252 Y=14.913 Z=0.000,0.152112
65,CarAccident,real_life,1686818528,1686818528,X=-9965.737 Y=-1563.670 Z=98.322,X=-18.023 Y=24.482 Z=0.000,0.184472
65,CarAccident,real_life,1686818535,1686818535,X=-9965.737 Y=-1563.670 Z=98.322,X=-23.114 Y=7.689 Z=0.000,0.175478
65,CarAccident,real_life,1686818536,1686818536,X=-9965.737 Y=-1563.670 Z=98.322,X=-34.812 Y=10.074 Z=0.000,0.11938
65,CarAccident,real_life,1686818539,1686818539,X=-10150.888 Y=-1203.892 Z=98.322,X=-0.045 Y=-0.031 Z=0.000,0.95
65,CarAccident,virtual_reality,1686818539,1686818541,X=-10150.888 Y=-1203.892 Z=3.322,X=-10307.649 Y=-829.450 Z=3.322,4.059329
65,CarAccident,real_life,1686818541,1686818541,X=-10307.649 Y=-829.450 Z=98.322,X=-0.081 Y=0.062 Z=0.000,0.950001
65,CarAccident,virtual_reality,1686818541,1686818542,X=-10307.649 Y=-829.450 Z=3.322,X=-10446.162 Y=-431.665 Z=3.322,4.212105
