id,user_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
82,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:27.606","2024-10-25 13:45:28.97","(11.538584;-2.537093)","(26.064249;-20.675592)","0.232379"
83,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:28.108","2024-10-25 13:45:29.121","(26.064249;-20.675592)","(17.385038;2.730022)","0.24963"
84,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:29.130","2024-10-25 13:45:29.623","(17.385038;2.730022)","(0.90609;16.200438)","0.21284"
85,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:29.634","2024-10-25 13:45:30.649","(0.90609;16.200438)","(-15.496147;2.512188)","0.213636"
86,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:30.659","2024-10-25 13:45:31.663","(-15.496147;2.512188)","(-16.780781;13.974066)","0.115336"
87,"AB","T1_BasicMechanics","virtual_reality","2024-10-25 13:45:31.271","2024-10-25 13:45:31.812","(4978.324219;-211.65657)","(5223.121582;-296.592865)","2.591137"
88,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:31.674","2024-10-25 13:45:32.677","(0.0;0.0)","(2.270506;12.21151)","0.124208"
89,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:32.687","2024-10-25 13:45:33.693","(2.270506;12.21151)","(-4.79032;-11.401731)","0.246463"
90,"AB","T1_BasicMechanics","virtual_reality","2024-10-25 13:45:34.175","2024-10-25 13:45:34.452","(5224.655762;-284.135925)","(5512.052734;-39.935516)","3.771352"
91,"AB","T1_BasicMechanics","virtual_reality","2024-10-25 13:45:35.963","2024-10-25 13:45:36.380","(5510.739258;-45.675945)","(5944.26709;10.633657)","4.371694"
92,"AB","T1_BasicMechanics","virtual_reality","2024-10-25 13:45:37.183","2024-10-25 13:45:37.420","(5943.438477;6.871231)","(6004.993652;-141.010529)","1.601812"
93,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:33.703","2024-10-25 13:45:38.776","(0.0;0.0)","(13.228045;7.673786)","0.152927"
94,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:38.787","2024-10-25 13:45:39.290","(13.228045;7.673786)","(24.358175;13.722294)","0.126674"
95,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:39.300","2024-10-25 13:45:41.818","(24.358175;13.722294)","(38.637619;26.674755)","0.192787"
96,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:41.829","2024-10-25 13:45:42.833","(38.637619;26.674755)","(23.295958;12.735672)","0.207284"
97,"AB","T1_BasicMechanics","virtual_reality","2024-10-25 13:45:43.914","2024-10-25 13:45:44.36","(5989.263184;-153.265106)","(5946.908691;-276.677856)","1.304784"
98,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:42.843","2024-10-25 13:45:46.402","(0.0;0.0)","(-10.208279;-9.116627)","0.136866"
99,"AB","T1_BasicMechanics","virtual_reality","2024-10-25 13:45:46.647","2024-10-25 13:45:46.785","(5956.952637;-265.975372)","(6014.339355;-192.096573)","0.935485"
100,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:46.412","2024-10-25 13:45:56.527","(0.0;0.0)","(-12.744731;-0.68741)","0.127633"
101,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:56.537","2024-10-25 13:45:57.554","(-12.744731;-0.68741)","(-0.888029;5.668833)","0.13453"
102,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:57.565","2024-10-25 13:45:58.54","(-0.888029;5.668833)","(7.751295;11.135931)","0.102238"
103,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:58.64","2024-10-25 13:45:59.81","(7.751295;11.135931)","(-3.282297;4.293867)","0.129828"
104,"AB","T1_BasicMechanics","virtual_reality","2024-10-25 13:46:14.20","2024-10-25 13:46:14.239","(6017.000488;-185.625504)","(6112.486816;2.745574)","2.111903"
105,"AB","T1_BasicMechanics","virtual_reality","2024-10-25 13:46:15.208","2024-10-25 13:46:15.515","(6110.135742;-4.274465)","(6719.504883;-23.889418)","6.096844"
106,"AB","T1_BasicMechanics","virtual_reality","2024-10-25 13:46:15.976","2024-10-25 13:46:16.100","(6719.359863;-23.06846)","(6977.862793;1.641504)","2.596815"
107,"AB","T1_BasicMechanics","real_life","2024-10-25 13:45:59.91","2024-10-25 13:46:18.343","(0.0;0.0)","(-12.899095;-10.054337)","0.163547"
108,"AB","T1_BasicMechanics","real_life","2024-10-25 13:46:18.353","2024-10-25 13:46:19.346","(-12.899095;-10.054337)","(-5.541325;1.430632)","0.136397"
