id,user_id,scenario_type,input_type,input_state,hand_location,hand_rotation,event_datetime
26,"AB","S1_BasicMechanics","IA_Grab_Right","started","Right","(6.655581;19.869179;20.298592)","(-41.996052;15.652122;-138.442993)","2024-10-25 13:47:49.549"
27,"AB","S1_BasicMechanics","IA_Grab_Right","completed","Right","(4.36516;21.78685;17.776314)","(-46.591621;0.486647;-134.657669)","2024-10-25 13:47:49.971"
28,"AB","S1_BasicMechanics","IA_Grab_Right","started","Right","(2.67091;19.409393;30.284004)","(-37.676701;14.545871;-128.692291)","2024-10-25 13:47:50.535"
29,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(12.184968;7.947628;16.391495)","(-23.40514;37.502724;-44.54599)","2024-10-25 13:47:53.510"
30,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(6.774284;9.795345;14.820488)","(-22.265894;40.892178;-47.37923)","2024-10-25 13:47:53.892"
31,"AB","S1_BasicMechanics","IA_Grab_Right","completed","Right","(12.653914;0.263279;3.599266)","(-37.268681;30.740938;-57.527966)","2024-10-25 13:47:54.750"
32,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(16.857225;32.369053;4.871117)","(-13.486854;34.259884;54.131451)","2024-10-25 13:47:58.154"
33,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(27.506207;42.281609;33.296402)","(-39.691887;75.679489;11.593851)","2024-10-25 13:47:58.709"
34,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(26.259129;42.112034;21.147316)","(-2.774019;46.644489;60.396908)","2024-10-25 13:47:59.81"
35,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(18.716454;37.408035;2.47554)","(-6.163188;16.510164;61.645771)","2024-10-25 13:47:59.265"
36,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(5.53041;34.50864;5.587418)","(-18.192213;-9.29929;70.972115)","2024-10-25 13:47:59.636"
37,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(2.50944;32.429249;7.893097)","(-21.290903;-5.675314;67.122314)","2024-10-25 13:47:59.711"
38,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(8.171163;23.971739;14.448441)","(-52.995144;-26.54491;39.258858)","2024-10-25 13:48:0.164"
39,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(11.452862;24.12311;15.438744)","(-66.713768;-23.971764;37.443481)","2024-10-25 13:48:0.192"
40,"AB","S1_BasicMechanics","IA_Grab_Right","started","Right","(15.322666;0.624804;22.119812)","(-29.784468;-0.417627;-31.003155)","2024-10-25 13:48:1.213"
41,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(4.827845;35.054237;26.855751)","(-6.793509;74.683365;-114.939774)","2024-10-25 13:48:1.784"
42,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(2.055824;32.118973;25.48037)","(-42.473671;76.400406;-140.772247)","2024-10-25 13:48:2.41"
43,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(0.067392;33.43045;23.48555)","(-6.342677;75.213287;-109.202209)","2024-10-25 13:48:2.299"
44,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(0.946344;33.166462;21.880905)","(-7.923447;72.023476;-109.535896)","2024-10-25 13:48:2.342"
45,"AB","S1_BasicMechanics","IA_Grab_Right","completed","Right","(10.980606;0.357376;4.542221)","(-32.326511;35.003838;140.539764)","2024-10-25 13:48:3.475"
46,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(26.447193;37.647545;15.01799)","(14.293655;50.587749;77.377808)","2024-10-25 13:48:4.850"
47,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(24.244831;40.818687;22.381332)","(-10.323186;59.117073;57.026981)","2024-10-25 13:48:5.27"
48,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(22.192158;42.59301;20.252777)","(1.155016;52.772335;68.993523)","2024-10-25 13:48:5.223"
49,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(21.674728;42.148151;18.92112)","(5.532178;54.537437;71.066025)","2024-10-25 13:48:5.304"
50,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(0.865284;38.44886;5.650688)","(-17.651005;5.910496;105.848511)","2024-10-25 13:48:5.876"
51,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(4.010145;37.024067;7.405685)","(-21.357199;0.054304;114.342239)","2024-10-25 13:48:6.4"
52,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(5.126184;30.289877;12.043205)","(-21.879572;-9.86645;97.990028)","2024-10-25 13:48:6.478"
53,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(5.057022;29.864506;12.838036)","(-20.764557;-10.497849;90.429276)","2024-10-25 13:48:6.612"
54,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(9.129832;22.794462;11.389145)","(-17.086678;7.338985;21.54574)","2024-10-25 13:48:7.170"
55,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(9.337909;21.584084;11.536674)","(-13.953334;3.255862;17.351851)","2024-10-25 13:48:7.284"
56,"AB","S1_BasicMechanics","IA_Grab_Left","started","Left","(18.208765;5.818867;22.577194)","(41.218895;15.379151;28.567076)","2024-10-25 13:48:8.402"
57,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(1.001194;28.969767;21.09626)","(-37.554562;60.126553;-148.080139)","2024-10-25 13:48:9.450"
58,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(0.961855;30.919077;31.195694)","(-11.901063;81.195023;-112.0289)","2024-10-25 13:48:9.745"
59,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(1.007462;16.519348;2.593719)","(-16.148705;22.340176;-140.508591)","2024-10-25 13:48:10.344"
60,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(2.35194;15.054012;1.612221)","(-1.693776;16.598104;-142.144653)","2024-10-25 13:48:10.447"
61,"AB","S1_BasicMechanics","IA_Grab_Left","completed","Left","(21.609489;27.851654;0.745316)","(-29.201353;57.110477;-161.722336)","2024-10-25 13:48:11.702"
62,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(26.283569;7.648629;3.473618)","(-23.293486;35.404446;107.731049)","2024-10-25 13:48:14.178"
63,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(31.969059;10.996696;26.580551)","(-47.909626;83.164764;100.029991)","2024-10-25 13:48:14.616"
64,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(23.526783;4.097996;3.363304)","(-10.080894;22.791883;142.953369)","2024-10-25 13:48:15.176"
65,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(21.3708;3.999094;2.636383)","(2.480877;14.302347;144.283936)","2024-10-25 13:48:15.330"
66,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(18.117485;0.083288;6.494736)","(-14.086843;5.863101;140.242065)","2024-10-25 13:48:15.826"
67,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(15.986118;2.299506;7.321991)","(-8.778831;2.639965;139.310379)","2024-10-25 13:48:15.961"
68,"AB","S1_BasicMechanics","IA_Grab_Left","started","Left","(1.904808;29.480871;23.128738)","(53.073528;-4.559942;163.024841)","2024-10-25 13:48:17.28"
69,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(32.07304;31.443531;19.912521)","(9.159084;66.241882;-32.040802)","2024-10-25 13:48:17.970"
70,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(31.894661;27.484056;28.753929)","(28.357302;82.978348;-38.398476)","2024-10-25 13:48:18.374"
71,"AB","S1_BasicMechanics","IA_Grab_Left","completed","Left","(19.285229;16.044853;11.161224)","(-28.818127;55.390213;-56.293076)","2024-10-25 13:48:20.176"
72,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(16.913399;48.220734;23.852089)","(-6.894934;77.668526;66.968307)","2024-10-25 13:48:22.675"
73,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(5.971935;47.726307;38.481155)","(45.082092;84.559685;135.111511)","2024-10-25 13:48:22.966"
74,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(6.039524;48.163288;22.39669)","(2.524948;55.433624;82.157364)","2024-10-25 13:48:23.304"
75,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(6.202242;46.696434;12.537529)","(-9.396965;45.061268;72.839607)","2024-10-25 13:48:23.462"
76,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(4.344299;42.465294;3.064247)","(-5.379883;25.832371;82.068977)","2024-10-25 13:48:23.775"
77,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(3.576046;40.127563;0.279716)","(-10.118019;18.783487;71.733887)","2024-10-25 13:48:23.888"
78,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(0.166107;34.156338;6.426025)","(-12.063191;9.488508;75.612152)","2024-10-25 13:48:24.346"
79,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(0.073723;32.730057;7.546631)","(-11.694913;5.30913;73.750641)","2024-10-25 13:48:24.453"
80,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(1.615334;32.063721;11.776207)","(-21.701168;-2.121419;70.894615)","2024-10-25 13:48:24.990"
81,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(2.046896;30.985777;12.239365)","(-18.431269;-7.298419;59.779449)","2024-10-25 13:48:25.95"
82,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(13.673929;3.161657;13.795364)","(-12.996311;-4.836539;-26.369192)","2024-10-25 13:48:25.853"
83,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(13.201568;3.582701;14.054222)","(-7.612069;-8.536014;-29.342079)","2024-10-25 13:48:25.881"
84,"AB","S1_BasicMechanics","IA_Grab_Right","started","Right","(26.608009;5.01543;22.445694)","(-61.164997;9.278956;-81.695427)","2024-10-25 13:48:27.436"
85,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(6.11904;31.030378;18.155029)","(-7.163842;64.431183;-103.590149)","2024-10-25 13:48:28.195"
86,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(3.229462;38.015381;27.390617)","(-49.355785;78.413284;-135.026489)","2024-10-25 13:48:28.482"
87,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(9.800303;37.750702;13.364418)","(-32.038303;61.515335;-104.98111)","2024-10-25 13:48:28.883"
88,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(20.201029;36.31068;11.549545)","(-20.615986;56.146633;-88.860069)","2024-10-25 13:48:29.60"
89,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(29.195679;28.681536;9.689499)","(-27.429077;54.975548;-94.004471)","2024-10-25 13:48:29.308"
90,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(29.298716;26.1527;7.785561)","(-23.313299;47.588428;-88.943283)","2024-10-25 13:48:29.430"
91,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(5.496588;18.990742;4.454117)","(-21.389334;20.10791;-150.07872)","2024-10-25 13:48:30.69"
92,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(3.555035;19.426104;3.978828)","(-19.104378;24.891975;-149.731735)","2024-10-25 13:48:30.226"
93,"AB","S1_BasicMechanics","IA_Grab_Right","completed","Right","(3.149124;22.76729;9.670326)","(-44.685665;33.183239;-158.500504)","2024-10-25 13:48:30.844"
94,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(9.974995;4.521334;12.803055)","(-16.371616;54.390278;104.206505)","2024-10-25 13:48:32.2"
95,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(9.899426;3.184853;10.287971)","(-17.324396;47.809071;103.191895)","2024-10-25 13:48:32.134"
96,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(24.254414;16.36414;4.193161)","(-3.575319;39.463531;-176.847)","2024-10-25 13:48:32.668"
97,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(23.47369;15.232908;4.730827)","(-4.537287;44.306572;-177.937454)","2024-10-25 13:48:32.800"
98,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(20.175594;13.969693;2.286514)","(-6.346148;38.811718;179.562622)","2024-10-25 13:48:32.976"
99,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(19.02895;14.037713;1.566498)","(-0.551265;41.619549;179.229568)","2024-10-25 13:48:33.3"
100,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(8.393997;11.540586;6.464432)","(-16.205442;5.495096;148.241867)","2024-10-25 13:48:33.604"
101,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(8.046673;10.750147;6.481674)","(-12.514476;4.665788;144.321457)","2024-10-25 13:48:33.660"
102,"AB","S1_BasicMechanics","IA_Grab_Right","started","Right","(20.897041;1.189881;31.30938)","(-28.114319;9.956649;165.735123)","2024-10-25 13:48:34.868"
103,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(1.138706;0.701849;9.255623)","(-0.047083;3.118548;88.602173)","2024-10-25 13:48:35.710"
104,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(0.420727;1.504771;11.361206)","(-1.173193;-10.393844;89.751549)","2024-10-25 13:48:35.858"
105,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(3.886234;18.515692;16.431366)","(-8.86404;-26.430384;162.240601)","2024-10-25 13:48:36.495"
106,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(4.949623;18.227747;16.852234)","(-4.867802;-23.513195;156.426254)","2024-10-25 13:48:36.521"
107,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(15.272881;21.522512;18.231537)","(1.39237;-22.499371;154.578842)","2024-10-25 13:48:36.991"
108,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(18.067398;23.17881;19.522484)","(10.785398;-26.735699;151.116577)","2024-10-25 13:48:37.131"
109,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(13.152596;12.293285;15.204659)","(5.172834;16.006512;133.137009)","2024-10-25 13:48:37.703"
110,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(13.111916;12.466881;15.245621)","(5.790068;17.234619;132.613144)","2024-10-25 13:48:37.731"
111,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(12.989388;12.92373;15.501907)","(2.991508;19.123863;130.305344)","2024-10-25 13:48:37.924"
112,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(12.968018;12.76774;15.273056)","(5.701705;15.927245;132.621902)","2024-10-25 13:48:38.2"
113,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(16.959175;16.245224;19.592636)","(-1.795753;-4.146762;159.892517)","2024-10-25 13:48:38.670"
114,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(19.904846;15.720924;20.325241)","(6.192749;0.465737;160.708649)","2024-10-25 13:48:38.796"
115,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(3.143143;1.328344;6.923904)","(-9.583539;12.332504;125.999695)","2024-10-25 13:48:39.920"
116,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(11.117714;6.015831;1.411888)","(-4.033202;23.187725;133.453568)","2024-10-25 13:48:40.271"
117,"AB","S1_BasicMechanics","IA_Grab_Left","started","Left","(3.744537;6.8269;32.409603)","(30.858927;9.376085;-90.604317)","2024-10-25 13:48:41.689"
118,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(55.139992;2.125015;42.606918)","(115.039864;87.574944;115.501343)","2024-10-25 13:48:43.698"
119,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(54.39043;7.115186;42.977051)","(33.927658;84.167305;27.396826)","2024-10-25 13:48:44.103"
120,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(53.350166;4.99593;20.836624)","(3.775241;31.360842;3.114757)","2024-10-25 13:48:44.438"
121,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(42.804008;3.2586;10.344009)","(8.280522;58.767471;-2.638479)","2024-10-25 13:48:44.886"
122,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(26.177336;22.063927;3.033516)","(-11.846432;37.193207;11.115132)","2024-10-25 13:48:45.929"
123,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(29.362663;24.10413;1.013756)","(-14.045325;20.979532;10.438853)","2024-10-25 13:48:46.34"
124,"AB","S1_BasicMechanics","IA_Grab_Right","completed","Right","(31.928011;10.453889;4.596062)","(-18.042004;18.138935;-4.693782)","2024-10-25 13:48:46.846"
125,"AB","S1_BasicMechanics","IA_Grab_Left","completed","Left","(40.592163;39.880573;39.765152)","(25.883932;22.034018;-31.77425)","2024-10-25 13:48:48.71"
126,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(3.234343;12.299553;8.036674)","(-13.249968;11.861959;-114.856392)","2024-10-25 13:48:49.709"
127,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(12.530857;30.425831;5.604462)","(-8.010126;32.356426;-94.128181)","2024-10-25 13:48:49.987"
128,"AB","S1_BasicMechanics","IA_Grab_Right","started","Right","(35.20401;11.366968;2.849716)","(-59.767376;16.694582;-70.819618)","2024-10-25 13:48:51.242"
129,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(6.239408;22.00001;16.825256)","(-22.915962;-15.650878;65.165833)","2024-10-25 13:48:52.178"
130,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(8.087875;19.171528;18.223724)","(-23.382263;-13.958952;65.957405)","2024-10-25 13:48:52.284"
131,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(3.167777;15.300824;16.221382)","(-10.327268;3.334936;19.329821)","2024-10-25 13:48:52.761"
132,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(1.678043;15.046162;16.463112)","(-12.93861;-1.290897;16.850687)","2024-10-25 13:48:52.898"
133,"AB","S1_BasicMechanics","IA_Grab_Right","completed","Right","(25.715235;13.649695;48.324272)","(-11.945123;16.660341;20.700209)","2024-10-25 13:48:53.956"
134,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(1.369497;7.088743;12.547096)","(2.343787;10.453823;-55.562572)","2024-10-25 13:48:54.793"
135,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(12.518446;9.231497;10.65229)","(-14.292589;10.066909;-62.140652)","2024-10-25 13:48:54.952"
136,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(19.027472;4.436922;10.99929)","(-14.561713;-1.439429;-37.25909)","2024-10-25 13:48:55.516"
137,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(18.355812;5.906227;10.153809)","(-11.364825;-0.467045;-44.387486)","2024-10-25 13:48:55.624"
138,"AB","S1_BasicMechanics","IA_Grab_Right","started","Right","(40.995937;0.784206;0.484016)","(-38.489403;29.925919;-31.188963)","2024-10-25 13:48:56.542"
139,"AB","S1_BasicMechanics","IA_Grab_Right","completed","Right","(39.205196;1.117008;2.036697)","(-32.046959;23.685099;-26.997637)","2024-10-25 13:48:56.930"
140,"AB","S1_BasicMechanics","IA_Grab_Right","started","Right","(38.897476;1.964319;1.625862)","(-26.977673;26.383736;-23.126852)","2024-10-25 13:48:57.67"
141,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(11.916309;18.961758;8.208435)","(-20.686884;12.511584;154.741776)","2024-10-25 13:48:58.816"
142,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(9.464148;18.794893;11.114914)","(-16.958418;50.505566;71.239571)","2024-10-25 13:49:0.148"
143,"AB","S1_BasicMechanics","IA_Grab_Right","completed","Right","(33.570045;26.666082;28.105431)","(-19.88673;35.618034;39.656689)","2024-10-25 13:49:2.180"
144,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(39.049133;15.480062;2.933853)","(-28.475338;35.503891;161.323593)","2024-10-25 13:49:3.105"
145,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(46.166859;18.022251;39.746613)","(65.56308;79.743118;-107.716042)","2024-10-25 13:49:3.421"
146,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(38.318825;14.298294;7.697845)","(1.823252;50.557526;-174.2005)","2024-10-25 13:49:3.754"
147,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(42.394295;10.953136;15.493866)","(7.386792;58.92189;-168.111771)","2024-10-25 13:49:3.960"
148,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(8.603825;13.392668;14.806519)","(-18.055986;-8.874866;-173.93454)","2024-10-25 13:49:4.686"
149,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(5.246651;14.211967;15.962265)","(-10.425906;-9.690021;-166.679596)","2024-10-25 13:49:4.787"
150,"AB","S1_BasicMechanics","IA_Grab_Right","started","Right","(23.979958;3.475515;36.75024)","(-16.1285;25.586777;-175.953033)","2024-10-25 13:49:6.70"
151,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(23.716845;16.349438;11.378296)","(-26.428024;51.236526;13.599317)","2024-10-25 13:49:6.727"
152,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(10.32218;21.310326;23.347038)","(-54.735577;58.929592;-35.488052)","2024-10-25 13:49:6.916"
153,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(5.646288;17.750404;16.956696)","(-31.780758;59.70475;-15.784241)","2024-10-25 13:49:7.120"
154,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(5.599171;15.180827;18.704643)","(-18.875902;68.765312;5.781207)","2024-10-25 13:49:7.256"
155,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(1.65362;18.202435;9.887222)","(-12.2803;49.85001;26.375734)","2024-10-25 13:49:7.492"
156,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(2.014004;18.145872;5.986526)","(-11.935347;46.099297;22.9676)","2024-10-25 13:49:7.596"
157,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(12.643328;10.242817;5.166077)","(-9.42388;19.776072;38.668926)","2024-10-25 13:49:8.103"
158,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(8.405798;10.068635;0.703758)","(-0.360619;30.684937;40.840626)","2024-10-25 13:49:8.312"
159,"AB","S1_BasicMechanics","IA_Grab_Right","completed","Right","(25.635952;20.906643;13.646317)","(-18.83865;24.684807;49.705593)","2024-10-25 13:49:9.579"
160,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(13.127071;17.441341;3.377899)","(-7.091554;31.508398;-158.399429)","2024-10-25 13:49:11.42"
161,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(19.843834;22.318993;16.818741)","(7.75397;78.75322;-139.411819)","2024-10-25 13:49:11.303"
162,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(7.673561;18.957718;7.823586)","(-8.605003;36.470318;-146.793106)","2024-10-25 13:49:11.792"
163,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(6.306271;18.612652;7.767868)","(-2.723975;59.834885;-139.717712)","2024-10-25 13:49:11.841"
164,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(14.648399;7.592979;0.90921)","(-23.490759;44.024715;98.534508)","2024-10-25 13:49:13.29"
165,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(15.256062;11.031587;10.637573)","(-55.699654;71.473389;54.56287)","2024-10-25 13:49:13.583"
166,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(12.285793;0.547276;8.03479)","(-8.036986;11.413739;94.212059)","2024-10-25 13:49:14.177"
