id,user_id,scenario_type,input_type,input_state,hand_location,hand_rotation,event_datetime
83,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(3.591084;5.248944;3.074165)","(-8.945001;4.35398;85.622818)","2024-10-25 13:52:59.932"
84,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(2.099926;5.067039;2.98143)","(-5.488558;6.765388;90.491371)","2024-10-25 13:53:0.64"
85,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(3.956215;2.082787;5.746399)","(-9.758268;-2.90953;106.047264)","2024-10-25 13:53:0.889"
86,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(3.606983;1.446774;6.123039)","(-6.612972;-1.764186;102.826248)","2024-10-25 13:53:0.986"
87,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(3.942066;1.109207;6.788727)","(-3.713132;-7.943624;106.709503)","2024-10-25 13:53:1.549"
88,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(4.003025;1.400059;6.496216)","(-2.686528;-3.466152;103.424805)","2024-10-25 13:53:1.640"
89,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(0.065025;1.560694;5.103188)","(13.310451;3.218374;92.405823)","2024-10-25 13:53:2.233"
90,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(0.001175;2.006098;6.508469)","(7.866237;2.317788;104.366661)","2024-10-25 13:53:2.390"
91,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(8.65934;7.437134;6.910362)","(-8.988167;-5.381118;102.810036)","2024-10-25 13:53:4.667"
92,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(6.276791;6.569123;7.596985)","(2.179286;-7.839999;105.77523)","2024-10-25 13:53:4.836"
93,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(0.017212;2.694527;8.133385)","(8.069392;-13.377551;90.168144)","2024-10-25 13:53:5.319"
94,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(1.576126;1.035041;9.24942)","(8.595448;-16.742023;82.086342)","2024-10-25 13:53:5.490"
95,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(1.958996;3.559273;9.826065)","(0.350686;-14.763277;93.777992)","2024-10-25 13:53:5.823"
96,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(3.236828;4.376177;8.613274)","(6.962946;-14.328869;96.372887)","2024-10-25 13:53:5.953"
97,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(3.821262;3.227504;8.873199)","(4.770394;-14.298556;93.693024)","2024-10-25 13:53:6.89"
98,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(3.24654;2.070549;9.220337)","(6.289809;-14.103962;87.083855)","2024-10-25 13:53:6.155"
99,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(1.25499;2.595555;9.087044)","(-4.454017;-5.523405;56.490986)","2024-10-25 13:53:6.365"
100,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(4.692116;4.303998;4.487305)","(-0.685205;-0.869624;55.789463)","2024-10-25 13:53:6.635"
101,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(4.073729;10.88792;3.87841)","(-1.523686;4.200037;51.549595)","2024-10-25 13:53:6.723"
102,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(3.477461;9.679682;5.602257)","(-0.829903;-1.305194;49.104286)","2024-10-25 13:53:6.934"
103,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(23.276096;0.000414;7.132202)","(-7.733005;-8.784619;145.681808)","2024-10-25 13:53:7.691"
104,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(19.789791;0.99105;8.299271)","(-5.292441;-13.214904;146.620651)","2024-10-25 13:53:7.847"
105,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(13.246002;11.69265;13.773323)","(-13.841049;-20.563047;170.202164)","2024-10-25 13:53:8.304"
106,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(11.559532;12.657876;12.435349)","(-7.336332;-12.268515;177.478714)","2024-10-25 13:53:9.608"
107,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(11.21369;1.7745;3.595032)","(-4.479784;15.431223;-19.141344)","2024-10-25 13:53:16.77"
108,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(12.487682;6.992374;7.011322)","(-3.68747;22.586315;4.381947)","2024-10-25 13:53:16.197"
109,"AB","T2_BasicEmergency","IA_Grab_Right","completed","Right","(20.438938;30.791582;16.00135)","(-9.177813;8.585013;34.155838)","2024-10-25 13:53:16.516"
110,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(17.700724;24.964283;14.470917)","(-7.590613;43.223995;15.124186)","2024-10-25 13:53:18.47"
111,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(14.452353;20.140022;20.262268)","(-4.471057;63.688248;16.445881)","2024-10-25 13:53:18.458"
112,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(0.44875;20.063915;4.664635)","(-11.907025;29.007017;17.838511)","2024-10-25 13:53:19.111"
113,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(2.466499;16.046206;2.726929)","(-5.152767;45.393841;12.796283)","2024-10-25 13:53:19.533"
114,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(4.32103;14.64519;1.884384)","(-11.488572;36.94286;1.597654)","2024-10-25 13:53:19.918"
115,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(5.077187;14.0502;1.530067)","(-10.58568;42.017868;-3.938253)","2024-10-25 13:53:20.66"
116,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(25.658094;3.966147;1.432686)","(-6.482091;24.840397;-39.19035)","2024-10-25 13:53:23.906"
117,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(25.781738;5.39376;0.223869)","(-3.094298;31.605597;-40.493401)","2024-10-25 13:53:23.989"
118,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(32.93523;4.656878;6.649002)","(-13.577901;13.201551;-22.353825)","2024-10-25 13:53:29.710"
119,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(33.561352;3.128013;6.571167)","(-5.56811;9.333171;-17.169914)","2024-10-25 13:53:29.820"
120,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","started","Right","(28.840353;8.821046;25.439896)","(-47.389271;75.807549;-84.551308)","2024-10-25 13:53:39.600"
121,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","completed","Right","(28.861603;8.70125;25.491158)","(-46.574203;75.801064;-84.306076)","2024-10-25 13:53:39.684"
122,"AB","T2_BasicEmergency","IA_Grab_Right","started","Right","(3.057667;31.33481;6.552917)","(7.96529;26.737782;-88.93177)","2024-10-25 13:53:43.325"
123,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(9.367954;20.363791;2.486343)","(1.212322;3.795088;-135.975967)","2024-10-25 13:53:44.990"
124,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(9.234055;22.50841;1.522575)","(8.144581;4.370274;-129.827972)","2024-10-25 13:53:45.210"
125,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(6.35083;22.373005;5.826141)","(-4.366821;-2.921607;-127.930656)","2024-10-25 13:53:45.820"
126,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(4.503426;22.783936;6.217377)","(-2.814498;-1.963145;-123.150848)","2024-10-25 13:53:45.960"
127,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(11.902256;17.448698;5.399704)","(-5.259113;22.920998;-100.796349)","2024-10-25 13:53:55.940"
128,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(11.209335;18.495346;5.126007)","(-3.017799;22.020927;-107.311691)","2024-10-25 13:53:56.109"
129,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(10.585381;16.180504;0.117882)","(-7.135093;18.190807;89.516808)","2024-10-25 13:53:58.953"
130,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(7.939629;15.783258;0.519547)","(-6.319303;20.004911;84.900887)","2024-10-25 13:53:59.127"
131,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(10.613525;5.665279;8.232491)","(-2.116765;-21.501505;144.150757)","2024-10-25 13:54:0.135"
132,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(9.38604;4.625017;7.735313)","(0.894558;-18.928709;142.570786)","2024-10-25 13:54:0.238"
133,"AB","T2_BasicEmergency","IA_Grab_Right","completed","Right","(42.661743;32.391224;15.711929)","(-6.489239;17.738636;36.247837)","2024-10-25 13:54:4.99"
134,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(43.741524;31.976301;39.041885)","(-8.920911;59.656815;21.447432)","2024-10-25 13:54:4.598"
135,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(42.421761;30.504887;36.579926)","(-12.352651;66.2472;9.065092)","2024-10-25 13:54:4.947"
136,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(34.746357;9.20065;3.15654)","(-15.00483;51.619362;-15.761456)","2024-10-25 13:54:5.854"
137,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(39.160622;0.666659;22.404305)","(-30.179985;87.639931;-49.06572)","2024-10-25 13:54:6.250"
138,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","started","Right","(40.267895;2.253318;29.351967)","(-13.854542;79.412476;-20.13932)","2024-10-25 13:54:19.186"
139,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","completed","Right","(39.969635;1.587355;29.828674)","(3.360479;77.979721;-4.338185)","2024-10-25 13:54:19.278"
140,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","started","Right","(39.278725;0.911999;28.803375)","(-27.665155;78.866554;-33.818604)","2024-10-25 13:54:19.842"
141,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","completed","Right","(39.103657;0.977415;28.810196)","(-24.71994;79.177963;-32.090637)","2024-10-25 13:54:19.923"
142,"AB","T2_BasicEmergency","IA_Menu_Toggle_Right","started","Right","(19.158802;6.881085;5.858139)","(-4.065708;41.555359;-54.899178)","2024-10-25 13:54:27.91"
143,"AB","T2_BasicEmergency","IA_Menu_Toggle_Right","completed","Right","(19.387169;6.718966;6.32666)","(5.911696;45.924561;-47.953136)","2024-10-25 13:54:27.226"
144,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","started","Right","(17.855789;6.172045;24.951164)","(67.369431;64.346313;-47.313435)","2024-10-25 13:54:36.537"
145,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","completed","Right","(17.89529;6.170289;24.943329)","(67.341576;64.600082;-47.23156)","2024-10-25 13:54:36.673"
146,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","started","Right","(7.754375;0.190849;20.591286)","(8.04945;67.952873;-98.851936)","2024-10-25 13:54:46.185"
147,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","completed","Right","(7.772522;0.191871;20.601585)","(7.926086;68.052063;-99.040726)","2024-10-25 13:54:46.227"
148,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","started","Right","(7.67992;0.293305;20.628075)","(7.919939;68.316795;-98.724976)","2024-10-25 13:54:46.504"
149,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","completed","Right","(7.729034;0.333047;20.652122)","(7.288258;68.619301;-98.47036)","2024-10-25 13:54:47.6"
150,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","started","Right","(7.790031;0.336684;20.644928)","(8.048456;68.313927;-97.662697)","2024-10-25 13:54:47.326"
151,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","completed","Right","(7.83099;0.305657;20.714325)","(7.456529;68.474434;-98.406593)","2024-10-25 13:54:47.627"
152,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","started","Right","(7.85688;0.292041;20.707191)","(8.206686;68.274269;-98.029419)","2024-10-25 13:54:47.932"
153,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","completed","Right","(7.77272;0.102338;20.632782)","(7.32122;67.79863;-98.338333)","2024-10-25 13:54:48.197"
154,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","started","Right","(7.71701;0.006805;20.505196)","(6.479938;67.431305;-99.108727)","2024-10-25 13:54:48.398"
155,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","completed","Right","(7.643417;0.096632;20.483871)","(6.176129;67.871986;-99.698128)","2024-10-25 13:54:48.743"
156,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","started","Right","(7.611691;0.137393;20.479424)","(6.895882;67.696671;-99.308434)","2024-10-25 13:54:48.976"
157,"AB","T2_BasicEmergency","IA_Menu_Interact_Right","completed","Right","(7.562065;0.110225;20.529755)","(6.068074;67.816254;-99.012665)","2024-10-25 13:54:49.680"
158,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(25.55209;20.622269;20.103447)","(25.95101;65.741112;51.896523)","2024-10-25 13:54:51.126"
159,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(24.69895;19.607168;23.961906)","(42.354404;75.767662;58.132473)","2024-10-25 13:54:51.353"
160,"AB","T2_BasicEmergency","IA_Menu_Toggle_Right","started","Right","(7.706902;12.172437;19.014503)","(14.65968;58.01825;-63.47578)","2024-10-25 13:54:52.712"
161,"AB","T2_BasicEmergency","IA_Menu_Toggle_Right","completed","Right","(7.621319;11.978585;18.892105)","(15.052827;57.427971;-67.543701)","2024-10-25 13:54:52.753"
162,"AB","T2_BasicEmergency","IA_Move_Right","started","Right","(32.715343;8.301966;18.741539)","(15.128408;50.341187;20.847212)","2024-10-25 13:54:53.873"
163,"AB","T2_BasicEmergency","IA_Move_Right","completed","Right","(32.22123;10.121568;30.691673)","(148.231964;74.625107;145.417725)","2024-10-25 13:54:54.228"
