id,user_id,scenario_type,epd_id,dose_rate,dose_absortion,event_position,event_datetime
34,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.029175;0.029442;0.02971;0.029962;0.030237;0.030505;0.030764;0.03103;0.031291;0.031564;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:50:49.569;2024-10-25 13:50:50.84;2024-10-25 13:50:50.586;2024-10-25 13:50:51.85;2024-10-25 13:50:51.611;2024-10-25 13:50:52.126;2024-10-25 13:50:52.627;2024-10-25 13:50:53.138;2024-10-25 13:50:53.639;2024-10-25 13:50:54.186;]"
35,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.031109;0.031393;0.031679;0.031948;0.03224;0.032527;0.032803;0.033087;0.033364;0.033655;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:50:49.569;2024-10-25 13:50:50.84;2024-10-25 13:50:50.586;2024-10-25 13:50:51.85;2024-10-25 13:50:51.611;2024-10-25 13:50:52.126;2024-10-25 13:50:52.627;2024-10-25 13:50:53.138;2024-10-25 13:50:53.639;2024-10-25 13:50:54.206;]"
36,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.035445;0.035749;0.036066;0.036363;0.036665;0.036955;0.037244;0.037535;0.037826;0.038131;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:50:54.686;2024-10-25 13:50:55.212;2024-10-25 13:50:55.717;2024-10-25 13:50:56.229;2024-10-25 13:50:56.768;2024-10-25 13:50:57.267;2024-10-25 13:50:57.767;2024-10-25 13:50:58.267;2024-10-25 13:50:58.772;2024-10-25 13:50:59.298;]"
37,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.031814;0.032088;0.032371;0.032638;0.03291;0.03317;0.033429;0.03369;0.033952;0.034225;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:50:54.686;2024-10-25 13:50:55.212;2024-10-25 13:50:55.717;2024-10-25 13:50:56.229;2024-10-25 13:50:56.768;2024-10-25 13:50:57.267;2024-10-25 13:50:57.767;2024-10-25 13:50:58.267;2024-10-25 13:50:58.772;2024-10-25 13:50:59.319;]"
38,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.033922;0.034214;0.034516;0.034801;0.03509;0.035368;0.035644;0.035923;0.036201;0.036493;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:50:54.686;2024-10-25 13:50:55.212;2024-10-25 13:50:55.717;2024-10-25 13:50:56.229;2024-10-25 13:50:56.768;2024-10-25 13:50:57.267;2024-10-25 13:50:57.767;2024-10-25 13:50:58.267;2024-10-25 13:50:58.772;2024-10-25 13:50:59.338;]"
39,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.038434;0.038738;0.039028;0.039321;0.039626;0.039916;0.040204;0.040506;0.0408;0.041083;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:50:59.821;2024-10-25 13:51:0.329;2024-10-25 13:51:0.850;2024-10-25 13:51:1.394;2024-10-25 13:51:1.876;2024-10-25 13:51:2.379;2024-10-25 13:51:2.863;2024-10-25 13:51:3.369;2024-10-25 13:51:3.878;2024-10-25 13:51:4.379;]"
40,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.034497;0.03477;0.03503;0.035293;0.035567;0.035827;0.036086;0.036357;0.036621;0.036875;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:50:59.821;2024-10-25 13:51:0.329;2024-10-25 13:51:0.850;2024-10-25 13:51:1.394;2024-10-25 13:51:1.876;2024-10-25 13:51:2.379;2024-10-25 13:51:2.863;2024-10-25 13:51:3.369;2024-10-25 13:51:3.878;2024-10-25 13:51:4.401;]"
41,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.036783;0.037074;0.037351;0.037632;0.037923;0.038201;0.038477;0.038766;0.039047;0.039318;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:50:59.821;2024-10-25 13:51:0.329;2024-10-25 13:51:0.850;2024-10-25 13:51:1.394;2024-10-25 13:51:1.876;2024-10-25 13:51:2.380;2024-10-25 13:51:2.863;2024-10-25 13:51:3.369;2024-10-25 13:51:3.878;2024-10-25 13:51:4.422;]"
42,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.041373;0.04165;0.041955;0.042246;0.042551;0.042841;0.043131;0.043421;0.04372;0.044012;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:51:4.883;2024-10-25 13:51:5.379;2024-10-25 13:51:5.900;2024-10-25 13:51:6.404;2024-10-25 13:51:6.929;2024-10-25 13:51:7.429;2024-10-25 13:51:7.931;2024-10-25 13:51:8.433;2024-10-25 13:51:8.947;2024-10-25 13:51:9.450;]"
43,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.037135;0.037384;0.037657;0.037919;0.038192;0.038453;0.038713;0.038974;0.039241;0.039503;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:51:4.883;2024-10-25 13:51:5.379;2024-10-25 13:51:5.900;2024-10-25 13:51:6.405;2024-10-25 13:51:6.929;2024-10-25 13:51:7.429;2024-10-25 13:51:7.931;2024-10-25 13:51:8.433;2024-10-25 13:51:8.947;2024-10-25 13:51:9.472;]"
44,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.039596;0.039861;0.040153;0.040431;0.040723;0.041001;0.041278;0.041556;0.041842;0.042121;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:51:4.883;2024-10-25 13:51:5.379;2024-10-25 13:51:5.900;2024-10-25 13:51:6.405;2024-10-25 13:51:6.929;2024-10-25 13:51:7.429;2024-10-25 13:51:7.931;2024-10-25 13:51:8.433;2024-10-25 13:51:8.947;2024-10-25 13:51:9.492;]"
45,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.044313;0.044605;0.044904;0.045196;0.045496;0.045792;0.046084;0.046377;0.046662;0.046989;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:51:9.972;2024-10-25 13:51:10.475;2024-10-25 13:51:10.980;2024-10-25 13:51:11.481;2024-10-25 13:51:11.997;2024-10-25 13:51:12.570;2024-10-25 13:51:13.51;2024-10-25 13:51:13.534;2024-10-25 13:51:14.57;2024-10-25 13:51:14.562;]"
46,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.039774;0.040036;0.040304;0.040567;0.040835;0.041102;0.041364;0.041626;0.041882;0.042176;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:51:9.972;2024-10-25 13:51:10.475;2024-10-25 13:51:10.980;2024-10-25 13:51:11.481;2024-10-25 13:51:11.997;2024-10-25 13:51:12.570;2024-10-25 13:51:13.51;2024-10-25 13:51:13.534;2024-10-25 13:51:14.57;2024-10-25 13:51:14.588;]"
47,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.042409;0.042689;0.042975;0.043255;0.043541;0.043825;0.044105;0.044385;0.044658;0.044971;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:51:9.972;2024-10-25 13:51:10.475;2024-10-25 13:51:10.980;2024-10-25 13:51:11.481;2024-10-25 13:51:11.998;2024-10-25 13:51:12.570;2024-10-25 13:51:13.52;2024-10-25 13:51:13.534;2024-10-25 13:51:14.57;2024-10-25 13:51:14.613;]"
48,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.04728;0.047572;0.047866;0.048158;0.048456;0.048753;0.04905;0.049339;0.049637;0.049927;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:51:15.67;2024-10-25 13:51:15.571;2024-10-25 13:51:16.80;2024-10-25 13:51:16.583;2024-10-25 13:51:17.97;2024-10-25 13:51:17.610;2024-10-25 13:51:18.123;2024-10-25 13:51:18.633;2024-10-25 13:51:19.137;2024-10-25 13:51:19.638;]"
49,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.042437;0.042699;0.042963;0.043225;0.043492;0.043759;0.044025;0.044285;0.044552;0.044813;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:51:15.67;2024-10-25 13:51:15.571;2024-10-25 13:51:16.80;2024-10-25 13:51:16.583;2024-10-25 13:51:17.97;2024-10-25 13:51:17.610;2024-10-25 13:51:18.123;2024-10-25 13:51:18.633;2024-10-25 13:51:19.137;2024-10-25 13:51:19.662;]"
50,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.045249;0.045528;0.04581;0.046089;0.046374;0.046658;0.046943;0.047219;0.047505;0.047782;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:51:15.67;2024-10-25 13:51:15.571;2024-10-25 13:51:16.80;2024-10-25 13:51:16.583;2024-10-25 13:51:17.97;2024-10-25 13:51:17.610;2024-10-25 13:51:18.123;2024-10-25 13:51:18.633;2024-10-25 13:51:19.137;2024-10-25 13:51:19.685;]"
51,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.050223;0.050514;0.050805;0.051097;0.051392;0.05168;0.051977;0.052275;0.052568;0.052859;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:51:20.147;2024-10-25 13:51:20.653;2024-10-25 13:51:21.154;2024-10-25 13:51:21.656;2024-10-25 13:51:22.167;2024-10-25 13:51:22.674;2024-10-25 13:51:23.187;2024-10-25 13:51:23.689;2024-10-25 13:51:24.196;2024-10-25 13:51:24.699;]"
52,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.045078;0.04534;0.045601;0.045863;0.046128;0.046387;0.046653;0.04692;0.047183;0.047444;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:51:20.147;2024-10-25 13:51:20.653;2024-10-25 13:51:21.154;2024-10-25 13:51:21.656;2024-10-25 13:51:22.167;2024-10-25 13:51:22.674;2024-10-25 13:51:23.187;2024-10-25 13:51:23.689;2024-10-25 13:51:24.196;2024-10-25 13:51:24.723;]"
53,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.048065;0.048344;0.048623;0.048902;0.049184;0.04946;0.049745;0.05003;0.05031;0.050588;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:51:20.147;2024-10-25 13:51:20.653;2024-10-25 13:51:21.154;2024-10-25 13:51:21.656;2024-10-25 13:51:22.167;2024-10-25 13:51:22.674;2024-10-25 13:51:23.187;2024-10-25 13:51:23.689;2024-10-25 13:51:24.196;2024-10-25 13:51:24.746;]"
54,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.053153;0.053443;0.053737;0.054028;0.054318;0.054618;0.054917;0.055213;0.05551;0.0558;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:51:25.209;2024-10-25 13:51:25.709;2024-10-25 13:51:26.214;2024-10-25 13:51:26.717;2024-10-25 13:51:27.232;2024-10-25 13:51:27.737;2024-10-25 13:51:28.255;2024-10-25 13:51:28.765;2024-10-25 13:51:29.279;2024-10-25 13:51:29.790;]"
55,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.047709;0.047969;0.048232;0.048494;0.048754;0.049023;0.049292;0.049557;0.049824;0.050084;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:51:25.209;2024-10-25 13:51:25.709;2024-10-25 13:51:26.214;2024-10-25 13:51:26.717;2024-10-25 13:51:27.232;2024-10-25 13:51:27.737;2024-10-25 13:51:28.255;2024-10-25 13:51:28.765;2024-10-25 13:51:29.279;2024-10-25 13:51:29.812;]"
56,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.05087;0.051147;0.051428;0.051707;0.051985;0.052272;0.052558;0.052841;0.053126;0.053403;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:51:25.209;2024-10-25 13:51:25.709;2024-10-25 13:51:26.214;2024-10-25 13:51:26.717;2024-10-25 13:51:27.232;2024-10-25 13:51:27.737;2024-10-25 13:51:28.255;2024-10-25 13:51:28.765;2024-10-25 13:51:29.279;2024-10-25 13:51:29.834;]"
57,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.056092;0.05639;0.056691;0.056977;0.057277;0.057564;0.057862;0.058159;0.058448;0.058743;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:51:30.283;2024-10-25 13:51:30.806;2024-10-25 13:51:31.314;2024-10-25 13:51:31.820;2024-10-25 13:51:32.340;2024-10-25 13:51:32.857;2024-10-25 13:51:33.337;2024-10-25 13:51:33.850;2024-10-25 13:51:34.348;2024-10-25 13:51:34.871;]"
58,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.050346;0.050614;0.050884;0.051141;0.05141;0.051668;0.051935;0.052201;0.052461;0.052726;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:51:30.283;2024-10-25 13:51:30.806;2024-10-25 13:51:31.314;2024-10-25 13:51:31.821;2024-10-25 13:51:32.340;2024-10-25 13:51:32.857;2024-10-25 13:51:33.337;2024-10-25 13:51:33.850;2024-10-25 13:51:34.348;2024-10-25 13:51:34.893;]"
59,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.053683;0.053968;0.054255;0.05453;0.054816;0.055092;0.055376;0.05566;0.055937;0.05622;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:51:30.283;2024-10-25 13:51:30.806;2024-10-25 13:51:31.314;2024-10-25 13:51:31.821;2024-10-25 13:51:32.340;2024-10-25 13:51:32.857;2024-10-25 13:51:33.337;2024-10-25 13:51:33.850;2024-10-25 13:51:34.348;2024-10-25 13:51:34.914;]"
60,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.059042;0.059338;0.05964;0.059938;0.060232;0.060518;0.060821;0.061108;0.0614;0.061691;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:51:35.388;2024-10-25 13:51:35.900;2024-10-25 13:51:36.417;2024-10-25 13:51:36.926;2024-10-25 13:51:37.444;2024-10-25 13:51:37.938;2024-10-25 13:51:38.448;2024-10-25 13:51:38.970;2024-10-25 13:51:39.476;2024-10-25 13:51:39.981;]"
61,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.052994;0.05326;0.053531;0.053798;0.054062;0.054319;0.054591;0.054848;0.05511;0.055372;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:51:35.388;2024-10-25 13:51:35.900;2024-10-25 13:51:36.417;2024-10-25 13:51:36.926;2024-10-25 13:51:37.444;2024-10-25 13:51:37.938;2024-10-25 13:51:38.448;2024-10-25 13:51:38.970;2024-10-25 13:51:39.476;2024-10-25 13:51:40.1;]"
62,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.056506;0.056789;0.057078;0.057363;0.057644;0.057919;0.058208;0.058483;0.058762;0.059041;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:51:35.388;2024-10-25 13:51:35.900;2024-10-25 13:51:36.417;2024-10-25 13:51:36.926;2024-10-25 13:51:37.444;2024-10-25 13:51:37.938;2024-10-25 13:51:38.448;2024-10-25 13:51:38.970;2024-10-25 13:51:39.476;2024-10-25 13:51:40.21;]"
63,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.061992;0.062296;0.062593;0.062892;0.063188;0.063479;0.063775;0.064074;0.064371;0.064668;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:51:40.481;2024-10-25 13:51:40.996;2024-10-25 13:51:41.523;2024-10-25 13:51:42.37;2024-10-25 13:51:42.535;2024-10-25 13:51:43.36;2024-10-25 13:51:43.564;2024-10-25 13:51:44.78;2024-10-25 13:51:44.579;2024-10-25 13:51:45.92;]"
64,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.055642;0.055915;0.056182;0.05645;0.056715;0.056976;0.057242;0.05751;0.057778;0.058044;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:51:40.481;2024-10-25 13:51:40.996;2024-10-25 13:51:41.523;2024-10-25 13:51:42.37;2024-10-25 13:51:42.535;2024-10-25 13:51:43.36;2024-10-25 13:51:43.564;2024-10-25 13:51:44.78;2024-10-25 13:51:44.579;2024-10-25 13:51:45.116;]"
65,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.059329;0.05962;0.059904;0.060191;0.060474;0.060752;0.061035;0.061321;0.061606;0.06189;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:51:40.481;2024-10-25 13:51:40.996;2024-10-25 13:51:41.523;2024-10-25 13:51:42.38;2024-10-25 13:51:42.535;2024-10-25 13:51:43.36;2024-10-25 13:51:43.564;2024-10-25 13:51:44.78;2024-10-25 13:51:44.579;2024-10-25 13:51:45.139;]"
66,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.064965;0.065259;0.065551;0.065839;0.06613;0.066431;0.066726;0.067017;0.06731;0.067604;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:51:45.601;2024-10-25 13:51:46.110;2024-10-25 13:51:46.628;2024-10-25 13:51:47.139;2024-10-25 13:51:47.642;2024-10-25 13:51:48.136;2024-10-25 13:51:48.655;2024-10-25 13:51:49.147;2024-10-25 13:51:49.652;2024-10-25 13:51:50.161;]"
67,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.05831;0.058574;0.058836;0.059094;0.059356;0.059626;0.059891;0.060152;0.060416;0.060679;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:51:45.601;2024-10-25 13:51:46.110;2024-10-25 13:51:46.628;2024-10-25 13:51:47.139;2024-10-25 13:51:47.642;2024-10-25 13:51:48.136;2024-10-25 13:51:48.655;2024-10-25 13:51:49.147;2024-10-25 13:51:49.652;2024-10-25 13:51:50.183;]"
