id,user_id,scenario_type,dose_rate,dose_absortion,event_position,event_datetime
33,"AB","T2_BasicEmergency","[38.470614;41.462003;124.829172;109.18516;140.395424;179.308008;199.298368;225.078644;225.549247;179.172558;]","[0.385478;0.391554;0.403379;0.421412;0.441802;0.467097;0.494269;0.525604;0.558504;0.58779;]","[(1122.303345;12001.922852);(1112.307251;12003.166992);(975.257202;11944.267578);(901.639771;11876.098633);(913.003967;11901.521484);(929.149597;11931.254883);(940.095337;11950.730469);(945.11145;11969.205078);(955.65979;11990.612305);(975.007263;12009.989258);]","[2024-10-25 13:52:41.532;2024-10-25 13:52:42.57;2024-10-25 13:52:42.562;2024-10-25 13:52:43.79;2024-10-25 13:52:43.671;2024-10-25 13:52:44.154;2024-10-25 13:52:44.682;2024-10-25 13:52:45.162;2024-10-25 13:52:45.689;2024-10-25 13:52:46.253;]"
34,"AB","T2_BasicEmergency","[118.8055;122.482955;89.191357;97.794086;105.145933;108.326342;101.544749;87.855877;150.546677;162.460443;]","[0.608475;0.625717;0.640611;0.654193;0.669153;0.684745;0.700862;0.714893;0.729311;0.752045;]","[(987.358643;11956.896484);(994.935608;11980.242188);(991.06842;11918.749023);(997.682068;11942.703125);(1004.248169;11970.210938);(1010.083557;11999.427734);(1018.315674;12033.239258);(1029.394165;12054.220703);(952.171265;11936.989258);(962.21991;11958.649414);]","[2024-10-25 13:52:46.703;2024-10-25 13:52:47.181;2024-10-25 13:52:47.733;2024-10-25 13:52:48.208;2024-10-25 13:52:48.743;2024-10-25 13:52:49.227;2024-10-25 13:52:49.774;2024-10-25 13:52:50.255;2024-10-25 13:52:50.778;2024-10-25 13:52:51.351;]"
35,"AB","T2_BasicEmergency","[111.043501;130.499533;61.701528;61.137676;37.676888;42.756952;47.308869;86.490029;86.386816;84.546514;]","[0.773001;0.790732;0.802398;0.811325;0.818289;0.823934;0.830479;0.839176;0.851926;0.864331;]","[(919.590271;11884.855469);(930.429382;11905.235352);(915.090332;11823.949219);(914.391968;11822.6875);(1014.315918;11807.472656);(1002.701904;11820.000977);(998.495056;11832.839844);(933.384399;11867.719727);(931.191895;11866.489258);(938.924133;11868.297852);]","[2024-10-25 13:52:51.791;2024-10-25 13:52:52.296;2024-10-25 13:52:52.801;2024-10-25 13:52:53.311;2024-10-25 13:52:53.825;2024-10-25 13:52:54.345;2024-10-25 13:52:54.857;2024-10-25 13:52:55.362;2024-10-25 13:52:55.865;2024-10-25 13:52:56.448;]"
36,"AB","T2_BasicEmergency","[83.145278;81.107186;81.658534;82.046697;82.93212;92.196008;93.522184;192.975567;191.710428;188.057104;]","[0.876299;0.887974;0.899949;0.912019;0.923919;0.936532;0.949868;0.973484;1.002377;1.031604;]","[(940.491211;11867.391602);(942.727661;11865.975586);(942.905823;11866.810547);(943.710571;11867.786133);(944.687927;11869.520508);(941.739014;11878.981445);(940.619385;11879.776367);(948.348083;11957.869141);(945.666748;11953.699219);(945.279114;11951.334961);]","[2024-10-25 13:52:56.888;2024-10-25 13:52:57.375;2024-10-25 13:52:57.879;2024-10-25 13:52:58.394;2024-10-25 13:52:58.911;2024-10-25 13:52:59.404;2024-10-25 13:52:59.919;2024-10-25 13:53:0.418;2024-10-25 13:53:0.933;2024-10-25 13:53:1.508;]"
37,"AB","T2_BasicEmergency","[177.800041;172.220562;171.405707;186.230571;206.485112;240.533894;255.572692;245.777138;230.732004;197.988108;]","[1.058853;1.084581;1.109289;1.135277;1.163917;1.197528;1.233267;1.271158;1.305102;1.338819;]","[(946.944519;11947.820312);(945.284119;11942.831055);(947.239746;11944.550781);(946.400146;11951.745117);(946.052856;11961.658203);(939.404297;11967.348633);(936.890076;11969.482422);(941.498108;11972.637695);(947.053711;11975.149414);(959.167542;11979.21582);]","[2024-10-25 13:53:1.965;2024-10-25 13:53:2.460;2024-10-25 13:53:2.960;2024-10-25 13:53:3.455;2024-10-25 13:53:3.994;2024-10-25 13:53:4.491;2024-10-25 13:53:5.8;2024-10-25 13:53:5.522;2024-10-25 13:53:6.20;2024-10-25 13:53:6.576;]"
38,"AB","T2_BasicEmergency","[77.792604;95.938686;112.653704;120.354392;119.513737;118.595151;194.775119;219.259045;316.746295;416.965191;]","[1.361928;1.37383;1.389096;1.406458;1.423696;1.441154;1.468713;1.49731;1.535027;1.589746;]","[(1040.065186;12059.891602);(1020.934937;12057.975586);(1008.809265;12047.824219);(1004.049805;12042.946289);(1004.736877;12041.140625);(1005.27948;12041.956055);(965.600403;11992.938477);(959.32782;11996.386719);(939.733704;11998.706055);(928.07959;12002.703125);]","[2024-10-25 13:53:7.3;2024-10-25 13:53:7.507;2024-10-25 13:53:8.27;2024-10-25 13:53:8.517;2024-10-25 13:53:9.19;2024-10-25 13:53:9.533;2024-10-25 13:53:10.46;2024-10-25 13:53:10.555;2024-10-25 13:53:11.67;2024-10-25 13:53:11.632;]"
39,"AB","T2_BasicEmergency","[442.00074;446.523348;427.420526;336.665749;274.297538;264.045671;252.785165;175.068136;151.440802;41.187238;]","[1.653371;1.719309;1.786471;1.844026;1.886615;1.926324;1.965458;1.995178;2.019218;2.026652;]","[(926.157837;12004.69043);(925.819763;12004.980469);(926.831238;12002.424805);(935.540039;11995.859375);(944.556396;11991.401367);(946.802307;11991.682617);(952.446472;12001.199219);(974.51001;12000.211914);(983.567688;11996.524414);(1112.002441;11993.77832);]","[2024-10-25 13:53:12.68;2024-10-25 13:53:12.575;2024-10-25 13:53:13.100;2024-10-25 13:53:13.610;2024-10-25 13:53:14.128;2024-10-25 13:53:14.614;2024-10-25 13:53:15.162;2024-10-25 13:53:15.637;2024-10-25 13:53:16.160;2024-10-25 13:53:16.724;]"
40,"AB","T2_BasicEmergency","[40.515928;40.75749;40.873663;7.620789;7.55098;4.355813;2.88185;2.92734;2.952347;3.034565;]","[2.032539;2.03852;2.044499;2.048199;2.049338;2.050254;2.05081;2.051232;2.051656;2.052095;]","[(1113.690918;11990.18457);(1111.945068;11984.379883);(1111.828247;11985.941406);(1457.008179;12130.390625);(1460.172119;12128.630859);(1644.616577;12205.943359);(1828.169678;12240.730469);(1818.657349;12247.635742);(1813.647095;12250.672852);(1799.340698;12252.668945);]","[2024-10-25 13:53:17.169;2024-10-25 13:53:17.681;2024-10-25 13:53:18.185;2024-10-25 13:53:18.705;2024-10-25 13:53:19.217;2024-10-25 13:53:19.735;2024-10-25 13:53:20.240;2024-10-25 13:53:20.749;2024-10-25 13:53:21.257;2024-10-25 13:53:21.843;]"
41,"AB","T2_BasicEmergency","[3.014588;3.040398;2.924455;2.838098;2.290523;2.307228;2.354399;2.345665;2.337637;2.32882;]","[2.052538;2.052974;2.053415;2.053842;2.054204;2.054558;2.054905;2.055252;2.055594;2.055935;]","[(1802.821411;12251.951172);(1804.281494;12225.835938);(1823.131714;12229.12207);(1837.021973;12236.029297);(1964.426147;12163.404297);(1960.012817;12165.984375);(1949.07605;12162.635742);(1951.05957;12163.387695);(1952.878052;12164.199219);(1954.86853;12165.237305);]","[2024-10-25 13:53:22.283;2024-10-25 13:53:22.784;2024-10-25 13:53:23.342;2024-10-25 13:53:23.824;2024-10-25 13:53:24.323;2024-10-25 13:53:24.854;2024-10-25 13:53:25.381;2024-10-25 13:53:25.849;2024-10-25 13:53:26.359;2024-10-25 13:53:26.959;]"
42,"AB","T2_BasicEmergency","[2.323811;2.29793;2.313523;2.325419;2.318615;1.929687;1.943637;1.957444;1.953624;1.94483;]","[2.056276;2.056621;2.05696;2.057296;2.057631;2.057958;2.058243;2.058531;2.058822;2.059124;]","[(1956.114624;12164.924805);(1962.532593;12163.986328);(1959.008789;12161.592773);(1956.004517;12162.625977);(1957.564087;12163.338867);(2064.798096;12169.998047);(2060.500732;12168.881836);(2056.259521;12168.077148);(2057.366455;12168.836914);(2059.984375;12170.09668);]","[2024-10-25 13:53:27.377;2024-10-25 13:53:27.887;2024-10-25 13:53:28.397;2024-10-25 13:53:28.909;2024-10-25 13:53:29.404;2024-10-25 13:53:29.923;2024-10-25 13:53:30.437;2024-10-25 13:53:30.941;2024-10-25 13:53:31.446;2024-10-25 13:53:32.36;]"
43,"AB","T2_BasicEmergency","[1.940996;1.938282;1.9368;1.942438;1.944826;1.94362;1.940411;1.938364;1.937974;1.944454;]","[2.059421;2.059706;2.06;2.060291;2.060579;2.060858;2.061143;2.061426;2.061711;2.061994;]","[(2061.123535;12170.713867);(2062.00708;12170.501953);(2062.499756;12170.306641);(2060.688232;12170.537109);(2059.926758;12170.604492);(2060.332764;12170.383789);(2061.353027;12170.329102);(2061.967529;12170.620117);(2062.071045;12170.792969);(2060.091553;12170.193359);]","[2024-10-25 13:53:32.497;2024-10-25 13:53:32.999;2024-10-25 13:53:33.501;2024-10-25 13:53:34.22;2024-10-25 13:53:34.532;2024-10-25 13:53:35.43;2024-10-25 13:53:35.546;2024-10-25 13:53:36.69;2024-10-25 13:53:36.569;2024-10-25 13:53:37.150;]"
44,"AB","T2_BasicEmergency","[1.94652;1.939294;1.925439;1.929539;1.930142;1.931333;1.932506;1.932618;1.933063;1.942246;]","[2.062274;2.062553;2.06284;2.063121;2.063417;2.063714;2.063999;2.064287;2.06457;2.064855;]","[(2059.393066;12170.603516);(2061.552002;12171.65625);(2065.541748;12175.226562);(2064.286621;12174.763672);(2064.0979;12174.733398);(2063.756592;12174.408203);(2063.487793;12173.524414);(2063.486328;12173.236328);(2063.306885;12173.556641);(2060.583984;12171.951172);]","[2024-10-25 13:53:37.587;2024-10-25 13:53:38.95;2024-10-25 13:53:38.606;2024-10-25 13:53:39.109;2024-10-25 13:53:39.634;2024-10-25 13:53:40.141;2024-10-25 13:53:40.645;2024-10-25 13:53:41.180;2024-10-25 13:53:41.687;2024-10-25 13:53:42.255;]"
45,"AB","T2_BasicEmergency","[1.97747;1.964909;1.952591;1.969542;1.997299;2.285675;2.288703;2.307586;2.329669;2.381831;]","[2.065156;2.065445;2.065745;2.066035;2.066343;2.066655;2.067022;2.06736;2.067696;2.068037;]","[(2050.45752;12164.53125);(2055.456543;12154.098633);(2059.905518;12147.985352);(2053.71167;12157.082031);(2043.226685;12174.632812);(1970.015015;12119.339844);(1969.840088;12111.874023);(1968.196167;12021.775391);(1962.907471;12033.537109);(1950.657471;12030.400391);]","[2024-10-25 13:53:42.736;2024-10-25 13:53:43.216;2024-10-25 13:53:43.740;2024-10-25 13:53:44.242;2024-10-25 13:53:44.793;2024-10-25 13:53:45.273;2024-10-25 13:53:45.794;2024-10-25 13:53:46.292;2024-10-25 13:53:46.825;2024-10-25 13:53:47.365;]"
46,"AB","T2_BasicEmergency","[2.434312;2.480427;2.494543;2.482652;2.476674;2.477801;2.469393;2.471067;2.478287;2.446384;]","[2.068402;2.068767;2.069141;2.06952;2.069892;2.070257;2.070622;2.070997;2.071368;2.071727;]","[(1938.702637;12022.696289);(1928.520264;12020.989258);(1925.460693;12020.625977);(1928.042358;12021.681641);(1929.350708;12022.772461);(1929.106689;12023.017578);(1930.951416;12024.571289);(1930.579346;12023.500977);(1928.996338;12022.34082);(1936.006226;12021.779297);]","[2024-10-25 13:53:47.838;2024-10-25 13:53:48.340;2024-10-25 13:53:48.854;2024-10-25 13:53:49.377;2024-10-25 13:53:49.904;2024-10-25 13:53:50.407;2024-10-25 13:53:50.910;2024-10-25 13:53:51.415;2024-10-25 13:53:51.942;2024-10-25 13:53:52.513;]"
47,"AB","T2_BasicEmergency","[2.348105;2.288892;2.241708;2.23138;2.225496;2.234003;2.271786;2.325814;2.358286;2.389005;]","[2.072079;2.07242;2.07275;2.073081;2.073409;2.073746;2.074074;2.074409;2.074751;2.075095;]","[(1958.534668;12029.191406);(1972.778931;12026.610352);(1984.451538;12015.805664);(1987.045776;12013.647461);(1988.584839;12016.435547);(1986.420166;12016.935547);(1976.855225;12011.698242);(1957.117676;11907.834961);(1950.590698;11919.325195);(1942.234497;11908.189453);]","[2024-10-25 13:53:52.967;2024-10-25 13:53:53.468;2024-10-25 13:53:53.999;2024-10-25 13:53:54.490;2024-10-25 13:53:54.992;2024-10-25 13:53:55.496;2024-10-25 13:53:55.997;2024-10-25 13:53:56.503;2024-10-25 13:53:57.50;2024-10-25 13:53:57.593;]"
48,"AB","T2_BasicEmergency","[2.412966;2.424292;2.406081;2.323668;2.334733;2.34519;2.343131;2.342647;2.338869;2.338268;]","[2.075446;2.075809;2.076174;2.076509;2.076856;2.077197;2.077548;2.077891;2.078234;2.078576;]","[(1935.46936;11897.425781);(1933.848999;11905.488281);(1939.93396;11923.771484);(1964.224121;12013.272461);(1961.504517;12008.856445);(1959.062988;12011.098633);(1959.559692;12011.649414);(1959.679321;12011.949219);(1960.567261;12011.446289);(1960.664917;12008.921875);]","[2024-10-25 13:53:58.46;2024-10-25 13:53:58.549;2024-10-25 13:53:59.83;2024-10-25 13:53:59.555;2024-10-25 13:54:0.67;2024-10-25 13:54:0.577;2024-10-25 13:54:1.89;2024-10-25 13:54:1.593;2024-10-25 13:54:2.103;2024-10-25 13:54:2.680;]"
49,"AB","T2_BasicEmergency","[2.273243;2.23136;2.223117;2.236961;1.207533;1.207267;1.206033;0.68544;0.690396;0.693972;]","[2.078917;2.079258;2.079596;2.079957;2.080215;2.080389;2.080569;2.08068;2.08078;2.08088;]","[(1976.041382;11993.19043);(1987.035156;12012.602539);(1989.194824;12016.506836);(1985.699097;12019.956055);(2385.473145;12208.970703);(2386.292236;12203.320312);(2387.428711;12200.274414);(2901.846436;12032.49707);(2894.465576;12034.522461);(2889.187256;12035.847656);]","[2024-10-25 13:54:3.144;2024-10-25 13:54:3.654;2024-10-25 13:54:4.181;2024-10-25 13:54:4.685;2024-10-25 13:54:5.170;2024-10-25 13:54:5.680;2024-10-25 13:54:6.190;2024-10-25 13:54:6.713;2024-10-25 13:54:7.245;2024-10-25 13:54:7.796;]"
50,"AB","T2_BasicEmergency","[0.694902;0.693311;0.691459;0.69185;0.691965;0.694863;0.695427;0.694658;0.693263;0.692872;]","[2.08098;2.081083;2.081186;2.08129;2.08139;2.08149;2.081592;2.081692;2.081793;2.081892;]","[(2887.819824;12036.853516);(2890.154541;12037.427734);(2892.883057;12037.900391);(2892.298828;12039.349609);(2892.12915;12039.401367);(2887.873535;12037.816406);(2887.045166;12038.144531);(2888.171143;12038.533203);(2890.219238;12038.69043);(2890.794434;12038.999023);]","[2024-10-25 13:54:8.213;2024-10-25 13:54:8.736;2024-10-25 13:54:9.244;2024-10-25 13:54:9.758;2024-10-25 13:54:10.260;2024-10-25 13:54:10.774;2024-10-25 13:54:11.275;2024-10-25 13:54:11.773;2024-10-25 13:54:12.302;2024-10-25 13:54:12.856;]"
51,"AB","T2_BasicEmergency","[0.692644;0.693013;0.69332;0.694734;0.6944;0.693541;0.692788;0.693159;0.694674;0.69541;]","[2.081994;2.082096;2.082199;2.0823;2.0824;2.082503;2.082604;2.082707;2.082808;2.08291;]","[(2891.128174;12039.4375);(2890.583252;12039.541016);(2890.131592;12039.637695);(2888.057373;12039.075195);(2888.546143;12039.323242);(2889.807617;12039.319336);(2890.913818;12039.745117);(2890.36792;12039.828125);(2888.14209;12039.616211);(2887.06665;12038.820312);]","[2024-10-25 13:54:13.300;2024-10-25 13:54:13.813;2024-10-25 13:54:14.324;2024-10-25 13:54:14.840;2024-10-25 13:54:15.336;2024-10-25 13:54:15.857;2024-10-25 13:54:16.358;2024-10-25 13:54:16.871;2024-10-25 13:54:17.372;2024-10-25 13:54:17.962;]"
52,"AB","T2_BasicEmergency","[0.693038;0.689628;0.68887;0.687747;0.68738;0.68737;0.688011;0.688152;0.687849;0.687455;]","[2.083013;2.083116;2.083218;2.08333;2.083441;2.08354;2.083642;2.083742;2.083844;2.083944;]","[(2890.548584;12039.203125);(2895.568848;12042.81543);(2896.699219;12041.905273);(2898.374268;12041.070312);(2898.918213;12041.496094);(2898.921387;12043.379883);(2897.960693;12044.368164);(2897.749023;12044.600586);(2898.203613;12044.018555);(2898.804932;12041.727539);]","[2024-10-25 13:54:18.397;2024-10-25 13:54:18.909;2024-10-25 13:54:19.426;2024-10-25 13:54:19.994;2024-10-25 13:54:20.508;2024-10-25 13:54:21.12;2024-10-25 13:54:21.544;2024-10-25 13:54:22.26;2024-10-25 13:54:22.535;2024-10-25 13:54:23.113;]"
53,"AB","T2_BasicEmergency","[0.68789;0.688156;0.688774;0.687537;0.691731;0.687998;0.687858;0.687754;0.689283;0.691685;]","[2.084043;2.084143;2.084244;2.084347;2.084448;2.084551;2.084652;2.084765;2.084878;2.084982;]","[(2898.179688;12036.68457);(2897.783203;12037.124023);(2896.857422;12038.821289);(2898.677734;12042.62793);(2892.490723;12034.921875);(2898.013916;12038.048828);(2898.22168;12038.287109);(2898.374023;12038.817383);(2896.111328;12036.087891);(2892.557617;12035.348633);]","[2024-10-25 13:54:23.552;2024-10-25 13:54:24.48;2024-10-25 13:54:24.563;2024-10-25 13:54:25.73;2024-10-25 13:54:25.599;2024-10-25 13:54:26.97;2024-10-25 13:54:26.602;2024-10-25 13:54:27.150;2024-10-25 13:54:27.673;2024-10-25 13:54:28.263;]"
54,"AB","T2_BasicEmergency","[0.690514;0.690064;0.690429;0.690665;0.690203;0.689764;0.690453;0.694216;0.694151;0.686638;]","[2.085084;2.085183;2.085285;2.085388;2.085489;2.085591;2.085693;2.085794;2.085898;2.086001;]","[(2894.282959;12037.15332);(2894.951416;12036.649414);(2894.411377;12036.368164);(2894.063721;12036.06543);(2894.746338;12036.131836);(2895.396973;12036.375977);(2894.377441;12036.032227);(2888.832275;12034.773438);(2888.925781;12035.141602);(2900.0;12045.293945);]","[2024-10-25 13:54:28.700;2024-10-25 13:54:29.207;2024-10-25 13:54:29.711;2024-10-25 13:54:30.203;2024-10-25 13:54:30.717;2024-10-25 13:54:31.224;2024-10-25 13:54:31.734;2024-10-25 13:54:32.247;2024-10-25 13:54:32.757;2024-10-25 13:54:33.349;]"
55,"AB","T2_BasicEmergency","[0.68732;0.695048;0.695037;0.695239;0.695613;0.69595;0.695968;0.693701;0.692142;0.69105;]","[2.086102;2.086202;2.086306;2.08641;2.08651;2.08661;2.086713;2.086819;2.086922;2.087028;]","[(2898.996094;12043.458984);(2887.609131;12035.426758);(2887.624268;12035.657227);(2887.32959;12035.461914);(2886.782959;12034.960938);(2886.290527;12034.720703);(2886.263184;12034.917969);(2889.585205;12035.868164);(2891.880371;12036.378906);(2893.494873;12035.845703);]","[2024-10-25 13:54:33.796;2024-10-25 13:54:34.301;2024-10-25 13:54:34.820;2024-10-25 13:54:35.315;2024-10-25 13:54:35.823;2024-10-25 13:54:36.325;2024-10-25 13:54:36.836;2024-10-25 13:54:37.372;2024-10-25 13:54:37.880;2024-10-25 13:54:38.476;]"
56,"AB","T2_BasicEmergency","[0.690607;0.690785;0.692031;0.691985;0.691784;0.692543;0.692603;0.690551;0.685932;0.68004;]","[2.087131;2.087233;2.087336;2.087438;2.087537;2.087641;2.087744;2.087847;2.087946;2.088047;]","[(2894.149658;12035.655273);(2893.886475;12035.701172);(2892.045654;12035.467773);(2892.112549;12036.072266);(2892.405762;12037.041992);(2891.287354;12036.924805);(2891.200439;12036.074219);(2894.237793;12033.720703);(2901.112061;12030.991211);(2909.978027;12031.852539);]","[2024-10-25 13:54:38.909;2024-10-25 13:54:39.421;2024-10-25 13:54:39.929;2024-10-25 13:54:40.445;2024-10-25 13:54:40.940;2024-10-25 13:54:41.463;2024-10-25 13:54:41.977;2024-10-25 13:54:42.483;2024-10-25 13:54:43.9;2024-10-25 13:54:43.575;]"
57,"AB","T2_BasicEmergency","[0.684002;0.689192;0.689746;0.689165;0.688602;0.688358;0.688278;0.688429;0.688559;0.6884;]","[2.088149;2.088251;2.08835;2.088452;2.088555;2.088655;2.088755;2.088855;2.088958;2.089059;]","[(2904.003906;12029.586914);(2896.251221;12025.59375);(2895.429443;12025.643555);(2896.290283;12025.616211);(2897.126709;12025.164062);(2897.490723;12025.644531);(2897.610352;12026.381836);(2897.385986;12026.40918);(2897.192627;12026.288086);(2897.428711;12025.84668);]","[2024-10-25 13:54:44.21;2024-10-25 13:54:44.529;2024-10-25 13:54:45.35;2024-10-25 13:54:45.545;2024-10-25 13:54:46.55;2024-10-25 13:54:46.559;2024-10-25 13:54:47.75;2024-10-25 13:54:47.575;2024-10-25 13:54:48.91;2024-10-25 13:54:48.669;]"
58,"AB","T2_BasicEmergency","[0.688398;0.688328;0.688163;0.68158;0.681909;0.447073;0.450002;0.449145;0.447712;0.447171;]","[2.08916;2.089261;2.089365;2.089466;2.089572;2.089653;2.089719;2.089785;2.089849;2.089918;]","[(2897.430664;12025.860352);(2897.534668;12025.933594);(2897.780762;12025.96582);(2907.646729;12033.695312);(2907.119629;12042.029297);(3383.282471;12223.324219);(3375.421631;12217.419922);(3377.829102;12217.624023);(3381.699219;12220.208984);(3382.630615;12228.151367);]","[2024-10-25 13:54:49.111;2024-10-25 13:54:49.615;2024-10-25 13:54:50.133;2024-10-25 13:54:50.632;2024-10-25 13:54:51.195;2024-10-25 13:54:51.676;2024-10-25 13:54:52.215;2024-10-25 13:54:52.738;2024-10-25 13:54:53.202;2024-10-25 13:54:53.810;]"
59,"AB","T2_BasicEmergency","[0.295352;0.295507;0.296222;0.296089;0.294295;0.294273;0.293886;0.293426;0.293932;0.292772;]","[2.089988;2.090037;2.09008;2.090124;2.090167;2.090211;2.090254;2.090298;2.090341;2.090383;]","[(3966.296143;12274.120117);(3965.742432;12270.665039);(3961.990479;12270.205078);(3962.359863;12274.477539);(3971.310303;12281.817383);(3972.23584;12271.55957);(3974.746094;12265.817383);(3976.529053;12274.636719);(3973.437744;12279.494141);(3979.284424;12284.140625);]","[2024-10-25 13:54:54.299;2024-10-25 13:54:54.810;2024-10-25 13:54:55.324;2024-10-25 13:54:55.836;2024-10-25 13:54:56.338;2024-10-25 13:54:56.855;2024-10-25 13:54:57.399;2024-10-25 13:54:57.879;2024-10-25 13:54:58.409;2024-10-25 13:54:59.9;]"
60,"AB","T2_BasicEmergency","[0.290433;0.288828;0.288107;0.287972;0.288269;0.288762;0.287985;0.28773;0.287788;0.287895;]","[2.090427;2.09047;2.090512;2.090555;2.090598;2.09064;2.090684;2.090726;2.090769;2.090812;]","[(3991.893799;12284.703125);(4001.526367;12273.870117);(4005.337402;12275.878906);(4005.938721;12277.673828);(4004.554688;12274.474609);(4002.077637;12271.458008);(4005.926758;12276.908203);(4007.553711;12274.117188);(4007.35791;12272.457031);(4006.946045;12270.186523);]","[2024-10-25 13:54:59.442;2024-10-25 13:54:59.934;2024-10-25 13:55:0.447;2024-10-25 13:55:0.954;2024-10-25 13:55:1.469;2024-10-25 13:55:1.978;2024-10-25 13:55:2.500;2024-10-25 13:55:3.15;2024-10-25 13:55:3.526;2024-10-25 13:55:4.118;]"
61,"AB","T2_BasicEmergency","[0.28802;0.28828;0.288292;0.287984;0.287943;0.28796;0.287986;0.287715;0.2877;0.287904;]","[2.090855;2.090898;2.09094;2.090984;2.091026;2.091067;2.091109;2.09115;2.091193;2.091235;]","[(4006.151123;12271.542969);(4004.526123;12274.039062);(4004.35083;12275.454102);(4005.799316;12278.609375);(4006.088867;12277.836914);(4005.966064;12278.220703);(4005.779541;12278.729492);(4007.123535;12280.625977);(4007.340332;12278.918945);(4006.267822;12278.298828);]","[2024-10-25 13:55:4.555;2024-10-25 13:55:5.74;2024-10-25 13:55:5.602;2024-10-25 13:55:6.112;2024-10-25 13:55:6.624;2024-10-25 13:55:7.122;2024-10-25 13:55:7.624;2024-10-25 13:55:8.133;2024-10-25 13:55:8.649;2024-10-25 13:55:9.227;]"
