id,user_id,scenario_type,epd_id,dose_rate,dose_absortion,event_position,event_datetime
226,"9999","T1_BasicMechanics","3","[0.0;1.996875;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;]","[0.0;0.000266;0.000556;0.000841;0.001124;0.001411;0.001693;0.001983;0.002277;0.002562;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:31:25.639;2024-9-12 17:31:25.897;2024-9-12 17:31:26.412;2024-9-12 17:31:26.938;2024-9-12 17:31:27.457;2024-9-12 17:31:27.981;2024-9-12 17:31:28.483;2024-9-12 17:31:29.8;2024-9-12 17:31:29.537;2024-9-12 17:31:30.55;]"
227,"9999","T1_BasicMechanics","3","[0.0;1.898544;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;]","[0.0;0.000253;0.000529;0.000799;0.001069;0.001342;0.001609;0.001885;0.002165;0.002436;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:31:25.640;2024-9-12 17:31:25.897;2024-9-12 17:31:26.412;2024-9-12 17:31:26.938;2024-9-12 17:31:27.457;2024-9-12 17:31:27.981;2024-9-12 17:31:28.483;2024-9-12 17:31:29.8;2024-9-12 17:31:29.537;2024-9-12 17:31:30.55;]"
228,"9999","T1_BasicMechanics","3","[0.0;1.802447;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.0;0.00024;0.000502;0.000759;0.001015;0.001274;0.001528;0.00179;0.002055;0.002313;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:31:25.640;2024-9-12 17:31:25.897;2024-9-12 17:31:26.412;2024-9-12 17:31:26.938;2024-9-12 17:31:27.457;2024-9-12 17:31:27.981;2024-9-12 17:31:28.483;2024-9-12 17:31:29.8;2024-9-12 17:31:29.537;2024-9-12 17:31:30.55;]"
229,"9999","T1_BasicMechanics","3","[1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;]","[0.002719;0.002985;0.003263;0.003527;0.003792;0.00407;0.004335;0.004601;0.004879;0.005158;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:31:30.583;2024-9-12 17:31:31.84;2024-9-12 17:31:31.611;2024-9-12 17:31:32.113;2024-9-12 17:31:32.613;2024-9-12 17:31:33.141;2024-9-12 17:31:33.644;2024-9-12 17:31:34.146;2024-9-12 17:31:34.670;2024-9-12 17:31:35.199;]"
230,"9999","T1_BasicMechanics","3","[1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;]","[0.002856;0.003135;0.003427;0.003705;0.003983;0.004275;0.004553;0.004832;0.005124;0.005417;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:31:30.583;2024-9-12 17:31:31.84;2024-9-12 17:31:31.611;2024-9-12 17:31:32.113;2024-9-12 17:31:32.614;2024-9-12 17:31:33.141;2024-9-12 17:31:33.644;2024-9-12 17:31:34.146;2024-9-12 17:31:34.670;2024-9-12 17:31:35.199;]"
231,"9999","T1_BasicMechanics","3","[1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;]","[0.002715;0.002981;0.003258;0.003522;0.003787;0.004064;0.004329;0.004595;0.004872;0.00515;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:31:30.583;2024-9-12 17:31:31.84;2024-9-12 17:31:31.611;2024-9-12 17:31:32.113;2024-9-12 17:31:32.614;2024-9-12 17:31:33.141;2024-9-12 17:31:33.644;2024-9-12 17:31:34.146;2024-9-12 17:31:34.670;2024-9-12 17:31:35.200;]"
232,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.002578;0.00283;0.003093;0.003344;0.003595;0.003859;0.00411;0.004362;0.004625;0.00489;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:31:30.583;2024-9-12 17:31:31.84;2024-9-12 17:31:31.611;2024-9-12 17:31:32.113;2024-9-12 17:31:32.614;2024-9-12 17:31:33.141;2024-9-12 17:31:33.644;2024-9-12 17:31:34.147;2024-9-12 17:31:34.670;2024-9-12 17:31:35.200;]"
233,"9999","T1_BasicMechanics","3","[1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;]","[0.005435;0.005713;0.005977;0.006242;0.006507;0.006786;0.007065;0.007329;0.007608;0.007874;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:31:35.725;2024-9-12 17:31:36.252;2024-9-12 17:31:36.752;2024-9-12 17:31:37.253;2024-9-12 17:31:37.756;2024-9-12 17:31:38.283;2024-9-12 17:31:38.811;2024-9-12 17:31:39.311;2024-9-12 17:31:39.840;2024-9-12 17:31:40.337;]"
234,"9999","T1_BasicMechanics","3","[1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;]","[0.005708;0.006;0.006277;0.006556;0.006834;0.007127;0.00742;0.007698;0.00799;0.00827;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:31:35.725;2024-9-12 17:31:36.252;2024-9-12 17:31:36.752;2024-9-12 17:31:37.253;2024-9-12 17:31:37.756;2024-9-12 17:31:38.283;2024-9-12 17:31:38.811;2024-9-12 17:31:39.312;2024-9-12 17:31:39.840;2024-9-12 17:31:40.337;]"
235,"9999","T1_BasicMechanics","3","[1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;]","[0.005427;0.005704;0.005968;0.006233;0.006498;0.006776;0.007055;0.007319;0.007597;0.007863;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:31:35.725;2024-9-12 17:31:36.252;2024-9-12 17:31:36.752;2024-9-12 17:31:37.253;2024-9-12 17:31:37.756;2024-9-12 17:31:38.283;2024-9-12 17:31:38.811;2024-9-12 17:31:39.312;2024-9-12 17:31:39.840;2024-9-12 17:31:40.338;]"
236,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.005152;0.005416;0.005666;0.005918;0.006169;0.006433;0.006697;0.006948;0.007212;0.007465;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:31:35.725;2024-9-12 17:31:36.252;2024-9-12 17:31:36.752;2024-9-12 17:31:37.253;2024-9-12 17:31:37.756;2024-9-12 17:31:38.283;2024-9-12 17:31:38.811;2024-9-12 17:31:39.312;2024-9-12 17:31:39.840;2024-9-12 17:31:40.338;]"
237,"9999","T1_BasicMechanics","3","[1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;]","[0.00815;0.008414;0.008693;0.008971;0.009235;0.009514;0.009779;0.010043;0.010321;0.010584;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:31:40.865;2024-9-12 17:31:41.366;2024-9-12 17:31:41.895;2024-9-12 17:31:42.420;2024-9-12 17:31:42.919;2024-9-12 17:31:43.448;2024-9-12 17:31:43.950;2024-9-12 17:31:44.450;2024-9-12 17:31:44.974;2024-9-12 17:31:45.479;]"
238,"9999","T1_BasicMechanics","3","[1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;]","[0.00856;0.008837;0.00913;0.009422;0.0097;0.009992;0.010271;0.010548;0.01084;0.011116;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:31:40.865;2024-9-12 17:31:41.366;2024-9-12 17:31:41.895;2024-9-12 17:31:42.420;2024-9-12 17:31:42.919;2024-9-12 17:31:43.448;2024-9-12 17:31:43.950;2024-9-12 17:31:44.450;2024-9-12 17:31:44.975;2024-9-12 17:31:45.479;]"
239,"9999","T1_BasicMechanics","3","[1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;]","[0.008139;0.008402;0.00868;0.008958;0.009222;0.0095;0.009765;0.010028;0.010306;0.010569;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:31:40.865;2024-9-12 17:31:41.366;2024-9-12 17:31:41.895;2024-9-12 17:31:42.420;2024-9-12 17:31:42.919;2024-9-12 17:31:43.448;2024-9-12 17:31:43.950;2024-9-12 17:31:44.450;2024-9-12 17:31:44.975;2024-9-12 17:31:45.480;]"
240,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.007727;0.007977;0.008241;0.008505;0.008755;0.009019;0.009271;0.009521;0.009785;0.010034;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:31:40.865;2024-9-12 17:31:41.366;2024-9-12 17:31:41.895;2024-9-12 17:31:42.420;2024-9-12 17:31:42.919;2024-9-12 17:31:43.448;2024-9-12 17:31:43.950;2024-9-12 17:31:44.450;2024-9-12 17:31:44.975;2024-9-12 17:31:45.480;]"
241,"9999","T1_BasicMechanics","3","[1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;]","[0.010861;0.011139;0.011404;0.01167;0.011949;0.012213;0.012478;0.012743;0.01302;0.013299;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:31:45.998;2024-9-12 17:31:46.526;2024-9-12 17:31:47.27;2024-9-12 17:31:47.530;2024-9-12 17:31:48.60;2024-9-12 17:31:48.559;2024-9-12 17:31:49.59;2024-9-12 17:31:49.562;2024-9-12 17:31:50.87;2024-9-12 17:31:50.616;]"
242,"9999","T1_BasicMechanics","3","[1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;]","[0.011407;0.011699;0.011977;0.012257;0.01255;0.012827;0.013105;0.013384;0.013675;0.013968;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:31:45.998;2024-9-12 17:31:46.526;2024-9-12 17:31:47.27;2024-9-12 17:31:47.530;2024-9-12 17:31:48.60;2024-9-12 17:31:48.559;2024-9-12 17:31:49.59;2024-9-12 17:31:49.562;2024-9-12 17:31:50.87;2024-9-12 17:31:50.616;]"
243,"9999","T1_BasicMechanics","3","[1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;]","[0.010845;0.011123;0.011388;0.011653;0.011932;0.012196;0.01246;0.012725;0.013002;0.01328;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:31:45.998;2024-9-12 17:31:46.526;2024-9-12 17:31:47.27;2024-9-12 17:31:47.530;2024-9-12 17:31:48.60;2024-9-12 17:31:48.559;2024-9-12 17:31:49.59;2024-9-12 17:31:49.562;2024-9-12 17:31:50.87;2024-9-12 17:31:50.616;]"
244,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.010296;0.01056;0.010811;0.011064;0.011328;0.011578;0.011829;0.01208;0.012344;0.012608;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:31:45.998;2024-9-12 17:31:46.526;2024-9-12 17:31:47.27;2024-9-12 17:31:47.530;2024-9-12 17:31:48.60;2024-9-12 17:31:48.559;2024-9-12 17:31:49.59;2024-9-12 17:31:49.562;2024-9-12 17:31:50.87;2024-9-12 17:31:50.617;]"
245,"9999","T1_BasicMechanics","3","[1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;]","[0.013564;0.013842;0.01412;0.0144;0.014676;0.014956;0.015221;0.015486;0.015751;0.016028;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:31:51.117;2024-9-12 17:31:51.644;2024-9-12 17:31:52.171;2024-9-12 17:31:52.700;2024-9-12 17:31:53.224;2024-9-12 17:31:53.752;2024-9-12 17:31:54.255;2024-9-12 17:31:54.756;2024-9-12 17:31:55.258;2024-9-12 17:31:55.755;]"
246,"9999","T1_BasicMechanics","3","[1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;]","[0.014246;0.014538;0.01483;0.015124;0.015415;0.015708;0.015986;0.016265;0.016543;0.016834;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:31:51.117;2024-9-12 17:31:51.644;2024-9-12 17:31:52.171;2024-9-12 17:31:52.700;2024-9-12 17:31:53.224;2024-9-12 17:31:53.752;2024-9-12 17:31:54.255;2024-9-12 17:31:54.756;2024-9-12 17:31:55.258;2024-9-12 17:31:55.755;]"
247,"9999","T1_BasicMechanics","3","[1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;]","[0.013544;0.013822;0.0141;0.014379;0.014656;0.014934;0.015199;0.015464;0.015728;0.016005;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:31:51.117;2024-9-12 17:31:51.645;2024-9-12 17:31:52.171;2024-9-12 17:31:52.700;2024-9-12 17:31:53.224;2024-9-12 17:31:53.752;2024-9-12 17:31:54.255;2024-9-12 17:31:54.756;2024-9-12 17:31:55.258;2024-9-12 17:31:55.755;]"
248,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.012859;0.013123;0.013386;0.013651;0.013914;0.014178;0.01443;0.014681;0.014932;0.015195;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:31:51.117;2024-9-12 17:31:51.645;2024-9-12 17:31:52.171;2024-9-12 17:31:52.700;2024-9-12 17:31:53.224;2024-9-12 17:31:53.752;2024-9-12 17:31:54.255;2024-9-12 17:31:54.756;2024-9-12 17:31:55.258;2024-9-12 17:31:55.755;]"
249,"9999","T1_BasicMechanics","3","[1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;]","[0.016293;0.016551;0.016818;0.017097;0.017362;0.01764;0.017918;0.018183;0.018447;0.018712;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:31:56.269;2024-9-12 17:31:56.769;2024-9-12 17:31:57.276;2024-9-12 17:31:57.806;2024-9-12 17:31:58.306;2024-9-12 17:31:58.832;2024-9-12 17:31:59.358;2024-9-12 17:31:59.858;2024-9-12 17:32:0.360;2024-9-12 17:32:0.862;]"
250,"9999","T1_BasicMechanics","3","[1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;]","[0.017112;0.017383;0.017664;0.017957;0.018235;0.018527;0.018819;0.019097;0.019374;0.019653;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:31:56.269;2024-9-12 17:31:56.769;2024-9-12 17:31:57.276;2024-9-12 17:31:57.806;2024-9-12 17:31:58.306;2024-9-12 17:31:58.832;2024-9-12 17:31:59.358;2024-9-12 17:31:59.859;2024-9-12 17:32:0.360;2024-9-12 17:32:0.863;]"
251,"9999","T1_BasicMechanics","3","[1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;]","[0.016269;0.016527;0.016794;0.017073;0.017337;0.017615;0.017893;0.018157;0.01842;0.018685;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:31:56.269;2024-9-12 17:31:56.769;2024-9-12 17:31:57.276;2024-9-12 17:31:57.806;2024-9-12 17:31:58.306;2024-9-12 17:31:58.832;2024-9-12 17:31:59.358;2024-9-12 17:31:59.859;2024-9-12 17:32:0.360;2024-9-12 17:32:0.863;]"
252,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.015446;0.015691;0.015944;0.016208;0.016459;0.016723;0.016987;0.017238;0.017488;0.01774;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:31:56.269;2024-9-12 17:31:56.769;2024-9-12 17:31:57.276;2024-9-12 17:31:57.806;2024-9-12 17:31:58.306;2024-9-12 17:31:58.832;2024-9-12 17:31:59.358;2024-9-12 17:31:59.859;2024-9-12 17:32:0.360;2024-9-12 17:32:0.863;]"
253,"9999","T1_BasicMechanics","3","[1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;]","[0.018988;0.019258;0.019537;0.019816;0.020089;0.020352;0.020624;0.020895;0.021152;0.021436;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:32:1.383;2024-9-12 17:32:1.897;2024-9-12 17:32:2.425;2024-9-12 17:32:2.953;2024-9-12 17:32:3.466;2024-9-12 17:32:3.968;2024-9-12 17:32:4.482;2024-9-12 17:32:4.996;2024-9-12 17:32:5.496;2024-9-12 17:32:6.22;]"
254,"9999","T1_BasicMechanics","3","[1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;]","[0.019942;0.020226;0.020519;0.020812;0.021099;0.021375;0.021661;0.021945;0.022216;0.022514;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:32:1.383;2024-9-12 17:32:1.897;2024-9-12 17:32:2.425;2024-9-12 17:32:2.953;2024-9-12 17:32:3.466;2024-9-12 17:32:3.968;2024-9-12 17:32:4.482;2024-9-12 17:32:4.996;2024-9-12 17:32:5.496;2024-9-12 17:32:6.22;]"
255,"9999","T1_BasicMechanics","3","[1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;]","[0.01896;0.01923;0.019509;0.019787;0.02006;0.020323;0.020594;0.020865;0.021122;0.021406;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:32:1.383;2024-9-12 17:32:1.897;2024-9-12 17:32:2.425;2024-9-12 17:32:2.953;2024-9-12 17:32:3.466;2024-9-12 17:32:3.968;2024-9-12 17:32:4.482;2024-9-12 17:32:4.996;2024-9-12 17:32:5.496;2024-9-12 17:32:6.22;]"
256,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.018001;0.018257;0.018521;0.018786;0.019045;0.019294;0.019552;0.019809;0.020053;0.020322;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:32:1.383;2024-9-12 17:32:1.897;2024-9-12 17:32:2.425;2024-9-12 17:32:2.953;2024-9-12 17:32:3.466;2024-9-12 17:32:3.968;2024-9-12 17:32:4.482;2024-9-12 17:32:4.996;2024-9-12 17:32:5.496;2024-9-12 17:32:6.23;]"
257,"9999","T1_BasicMechanics","3","[1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;1.901212;]","[0.021716;0.02198;0.022258;0.022533;0.022809;0.023083;0.023352;0.023618;0.023888;0.024159;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:32:6.539;2024-9-12 17:32:7.50;2024-9-12 17:32:7.566;2024-9-12 17:32:8.94;2024-9-12 17:32:8.622;2024-9-12 17:32:9.136;2024-9-12 17:32:9.636;2024-9-12 17:32:10.138;2024-9-12 17:32:10.663;2024-9-12 17:32:11.163;]"
258,"9999","T1_BasicMechanics","3","[1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;1.996823;]","[0.022808;0.023085;0.023377;0.023666;0.023956;0.024244;0.024527;0.024806;0.025089;0.025374;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:32:6.539;2024-9-12 17:32:7.50;2024-9-12 17:32:7.566;2024-9-12 17:32:8.94;2024-9-12 17:32:8.622;2024-9-12 17:32:9.136;2024-9-12 17:32:9.636;2024-9-12 17:32:10.138;2024-9-12 17:32:10.663;2024-9-12 17:32:11.163;]"
